,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,11,1,20,9,14,13,17
1,1,14,9,5,8,10,4,13
2,2,6,2,1,20,3,8,10
3,3,13,19,6,8,9,15,16
4,4,4,12,3,10,18,11,0
5,5,9,5,0,20,3,12,4
6,6,4,17,10,16,11,2,0
7,7,12,17,14,11,3,16,10
8,8,18,19,13,16,0,4,6
9,9,18,4,14,5,11,9,16
10,10,10,9,4,18,17,2,0
11,11,0,5,7,1,11,2,20
12,12,20,17,19,5,7,1,16
13,13,20,9,17,18,4,6,16
14,14,16,11,7,17,9,13,1
15,15,20,3,0,2,12,18,4
16,16,1,15,10,0,16,17,2
17,17,4,20,9,18,17,1,11
18,18,18,13,12,19,0,16,8
19,19,16,9,1,13,20,19,11
20,20,3,15,1,2,11,8,20
21,21,11,8,16,19,14,13,20
22,22,3,13,14,8,7,1,0
23,23,20,4,5,19,8,9,16
24,24,2,0,15,9,10,1,19
25,25,1,2,6,9,0,5,20
26,26,4,2,15,16,7,8,18
27,27,6,10,16,14,7,15,4
28,28,10,19,8,1,20,14,17
29,29,13,17,15,2,19,6,7
30,30,9,4,5,8,7,2,13
31,31,14,0,13,10,8,12,9
32,32,18,9,11,0,5,20,2
33,33,13,3,7,5,4,8,20
34,34,4,11,3,18,6,1,12
35,35,6,2,18,7,4,9,1
36,36,15,1,10,8,19,4,5
37,37,17,9,1,7,13,16,5
38,38,4,11,3,10,19,2,13
39,39,7,14,1,0,10,6,20
40,40,20,7,3,10,16,17,9
41,41,18,9,13,2,4,17,19
42,42,19,5,13,3,18,20,1
43,43,17,0,18,3,7,1,13
44,44,4,14,8,6,15,7,3
45,45,15,7,9,11,10,8,4
46,46,7,1,17,13,8,16,6
47,47,0,9,11,5,2,4,17
48,48,4,12,5,6,17,20,11
