,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,3,8,4,1,0,9
1,1,1,10,2,0,4,5,9
2,2,0,19,1,7,5,12,14
3,3,20,15,2,10,18,17,8
4,4,4,5,1,9,16,15,0
5,5,7,10,11,15,2,6,5
6,6,7,10,9,8,20,18,14
7,7,0,15,1,11,4,2,16
8,8,11,3,14,5,12,2,1
9,9,0,2,1,13,19,16,6
10,10,4,5,0,2,19,7,6
11,11,9,10,8,3,11,20,2
12,12,3,5,4,2,1,13,0
13,13,2,16,12,17,1,11,10
14,14,0,1,5,6,4,7,3
15,15,11,19,15,6,14,12,13
16,16,18,14,1,10,20,0,17
17,17,5,11,9,6,10,2,0
18,18,13,3,18,0,6,19,1
19,19,16,3,5,4,19,6,10
20,20,18,1,0,3,9,10,12
21,21,2,1,8,13,20,15,0
22,22,10,17,1,14,16,0,15
23,23,10,2,1,8,9,7,0
24,24,1,0,2,14,12,13,6
25,25,2,8,4,12,16,7,17
26,26,0,6,17,12,2,16,3
27,27,1,7,8,16,18,13,6
28,28,2,16,1,13,0,12,20
29,29,15,0,1,2,17,8,7
30,30,1,2,3,9,5,7,6
31,31,6,13,19,11,12,10,18
32,32,15,3,5,12,10,11,0
33,33,0,12,1,4,2,15,17
34,34,0,2,16,14,13,9,17
35,35,17,12,4,11,1,0,2
36,36,10,16,3,5,6,9,7
37,37,2,6,3,19,8,7,13
38,38,9,4,7,3,13,19,11
39,39,6,5,3,20,1,14,11
40,40,20,10,15,8,7,14,9
41,41,13,18,1,9,11,12,15
42,42,16,1,15,12,8,9,17
43,43,9,17,2,1,10,3,19
44,44,1,14,16,12,7,6,0
45,45,5,10,11,3,9,2,14
46,46,2,11,0,19,4,5,9
47,47,2,6,0,14,16,10,18
48,48,5,7,8,3,1,12,17
