,round,tube0,tube1,tube2
0,0,1,9,7
1,1,9,7,4
2,2,3,5,0
3,3,8,7,1
4,4,4,7,1
5,5,7,3,4
6,6,1,9,5
7,7,7,0,9
8,8,3,5,9
9,9,6,4,3
10,10,1,2,5
11,11,3,7,6
12,12,1,9,0
13,13,9,2,4
14,14,7,4,0
15,15,4,9,1
16,16,8,0,1
17,17,1,8,3
18,18,7,8,5
19,19,2,9,3
20,20,8,5,4
21,21,3,2,9
22,22,1,2,8
23,23,2,3,5
