,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,7,10,8,9,15,2
1,1,14,6,12,11,17,1,15
2,2,6,11,19,13,20,18,9
3,3,17,7,18,12,9,13,1
4,4,12,15,17,4,20,10,19
5,5,2,18,4,0,5,17,16
6,6,7,10,11,2,18,12,8
7,7,13,9,8,15,14,4,20
8,8,5,14,9,4,13,0,20
9,9,0,10,18,15,17,6,5
10,10,9,11,10,15,17,19,1
11,11,20,5,19,10,15,8,12
12,12,4,11,9,15,12,2,0
13,13,15,19,6,13,11,14,9
14,14,19,6,4,11,15,1,3
15,15,12,3,8,15,19,2,17
16,16,12,20,3,11,7,1,16
17,17,14,0,7,20,13,6,8
18,18,4,3,15,8,19,7,12
19,19,8,15,13,12,20,17,3
20,20,10,6,1,15,19,5,4
21,21,19,11,5,7,12,1,16
22,22,8,5,3,10,6,18,14
23,23,9,17,15,19,10,6,0
24,24,15,7,8,16,18,17,3
25,25,8,11,13,2,4,19,16
26,26,12,3,4,19,10,9,11
27,27,16,8,11,10,14,0,1
28,28,16,4,6,5,7,12,14
29,29,7,14,18,9,13,10,5
30,30,18,20,17,19,1,14,6
31,31,12,6,9,20,14,15,19
32,32,7,15,2,16,14,19,13
33,33,6,9,14,18,19,11,3
34,34,4,14,6,7,20,18,10
35,35,8,16,20,1,4,11,9
36,36,18,0,3,11,7,13,6
37,37,6,19,13,10,5,3,7
38,38,17,14,20,2,3,1,7
39,39,3,18,12,14,8,6,16
40,40,0,3,6,18,12,5,1
41,41,11,10,19,3,9,5,0
42,42,10,17,13,16,9,20,8
43,43,19,1,4,2,16,7,6
44,44,17,19,10,0,14,20,9
45,45,13,18,17,3,7,20,5
46,46,16,1,13,19,9,5,18
47,47,18,6,4,13,3,17,7
48,48,13,20,4,17,19,10,16
