,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,7,10,18,4,20,12
1,1,6,17,18,13,10,2,12
2,2,16,20,6,7,10,4,12
3,3,15,4,19,14,10,8,3
4,4,20,3,0,7,2,14,11
5,5,15,19,14,0,6,20,18
6,6,0,2,11,1,5,19,17
7,7,20,5,2,11,18,9,12
8,8,10,16,7,11,15,8,18
9,9,15,11,8,20,2,17,10
10,10,5,1,15,9,12,13,11
11,11,0,6,10,13,14,15,16
12,12,20,13,7,10,6,1,2
13,13,1,14,9,18,15,3,19
14,14,7,6,19,10,14,3,9
15,15,15,17,11,9,12,2,3
16,16,16,0,10,14,7,15,17
17,17,7,13,9,17,4,12,10
18,18,9,14,15,6,3,16,13
19,19,3,1,11,0,16,19,6
20,20,11,15,13,8,17,4,6
21,21,19,5,15,17,4,3,10
22,22,13,18,14,16,11,12,1
23,23,17,7,9,1,11,2,8
24,24,9,18,10,14,4,15,12
25,25,5,7,6,10,2,19,16
26,26,17,12,1,9,10,8,0
27,27,9,18,3,13,6,14,4
28,28,12,1,13,16,6,19,14
29,29,20,0,11,2,17,18,12
30,30,3,10,0,14,5,8,15
31,31,7,5,20,2,9,11,1
32,32,11,9,5,17,14,6,8
33,33,18,15,14,1,0,13,4
34,34,13,9,16,10,4,5,14
35,35,11,5,4,0,10,1,17
36,36,15,2,4,20,1,5,14
37,37,18,6,8,2,14,12,13
38,38,1,16,11,8,18,14,4
39,39,9,17,11,6,19,1,13
40,40,7,2,6,12,20,19,8
41,41,2,11,13,15,18,7,6
42,42,4,8,6,10,20,19,0
43,43,17,9,3,13,19,7,11
44,44,16,9,7,1,11,12,2
45,45,7,13,16,11,12,15,9
46,46,17,14,20,13,1,12,11
47,47,20,4,16,10,15,11,17
48,48,3,11,6,12,20,2,19
