,round,tube0,tube1,tube2
0,0,2,0,4
1,1,5,2,3
2,2,4,0,2
3,3,4,0,3
4,4,7,9,8
5,5,0,4,6
6,6,7,4,1
7,7,7,1,6
8,8,1,8,5
9,9,4,6,2
10,10,5,4,7
11,11,0,9,6
12,12,6,8,0
13,13,8,9,7
14,14,9,1,7
15,15,4,7,3
16,16,7,9,6
17,17,5,6,0
18,18,9,3,1
19,19,7,3,2
20,20,2,7,9
21,21,8,2,5
22,22,1,3,8
23,23,9,6,4
