,round,tube,sp,st,final_pop
0,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.06527369796347524, 0.0, 0.0, 0.034189543129154606, 0.0, 0.08596415294519869)",342
1,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.0763896846598915, 0.0, 0.0, 0.031145337976293843, 0.0, 0.12066353690437882)",76
2,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.0763896846598915, 0.0, 0.0, 0.05529837142221242, 0.0, 0.06928602126895077)",159
3,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.05977992484773501, 0.0, 0.0, 0.061099445328431236, 0.0, 0.06928602126895077)",53
4,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.05977992484773501, 0.0, 0.0, 0.061099445328431236, 0.0, 0.06928602126895077)",53
5,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.0763896846598915, 0.0, 0.0, 0.031145337976293843, 0.0, 0.12066353690437882)",189
6,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.06527369796347524, 0.0, 0.0, 0.034189543129154606, 0.0, 0.08596415294519869)",258
7,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.0763896846598915, 0.0, 0.0, 0.05529837142221242, 0.0, 0.06928602126895077)",67
8,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.05977992484773501, 0.0, 0.0, 0.061099445328431236, 0.0, 0.06928602126895077)",46
9,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.0763896846598915, 0.0, 0.0, 0.031145337976293843, 0.0, 0.12066353690437882)",135
10,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.06527369796347524, 0.0, 0.0, 0.034189543129154606, 0.0, 0.08596415294519869)",366
11,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.0763896846598915, 0.0, 0.0, 0.05529837142221242, 0.0, 0.06928602126895077)",47
