,round,tube0,tube1,tube2
0,0,2,6,0
1,1,7,1,3
2,2,8,1,9
3,3,5,0,1
4,4,6,5,9
5,5,8,7,2
6,6,2,8,9
7,7,7,0,8
8,8,2,7,9
9,9,1,2,8
10,10,4,9,1
11,11,0,8,1
12,12,0,9,3
13,13,3,1,5
14,14,6,3,4
15,15,2,3,5
16,16,2,4,9
17,17,3,6,1
18,18,2,4,5
19,19,3,0,8
20,20,6,9,2
21,21,9,1,3
22,22,7,9,8
23,23,8,0,3
