,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,13,20,15,10,14,0
1,1,15,18,20,19,14,11,12
2,2,0,11,7,6,13,20,4
3,3,9,0,6,5,16,4,8
4,4,9,11,17,13,15,4,2
5,5,10,0,12,18,14,5,13
6,6,13,0,2,11,17,19,20
7,7,9,4,5,11,8,17,20
8,8,11,10,1,15,5,0,18
9,9,7,15,1,2,10,4,13
10,10,3,10,16,13,2,17,20
11,11,0,9,19,3,14,11,4
12,12,12,3,13,9,1,16,15
13,13,8,20,0,17,7,15,1
14,14,5,1,20,6,14,10,8
15,15,16,8,2,4,0,15,9
16,16,1,16,2,14,3,13,19
17,17,7,12,4,10,19,2,11
18,18,11,17,0,9,2,6,8
19,19,18,3,17,0,12,4,6
20,20,15,5,10,3,13,20,9
21,21,12,3,14,5,19,10,20
22,22,12,0,15,14,10,11,2
23,23,6,9,7,3,11,5,13
24,24,5,19,15,9,4,18,14
25,25,14,6,11,8,2,12,10
26,26,15,7,14,9,10,19,18
27,27,17,2,8,11,4,12,10
28,28,5,10,1,3,18,13,14
29,29,1,0,8,6,10,9,13
30,30,2,0,3,13,10,15,14
31,31,3,15,6,0,11,1,2
32,32,19,18,0,6,17,7,3
33,33,19,9,11,13,1,18,2
34,34,3,19,7,12,2,4,14
35,35,2,10,17,5,14,3,8
36,36,19,3,9,12,15,7,18
37,37,11,18,8,7,20,3,10
38,38,1,12,14,9,6,18,5
39,39,2,15,14,18,17,10,5
40,40,18,2,12,0,5,16,4
41,41,19,18,9,12,4,10,3
42,42,17,0,4,7,6,5,11
43,43,20,18,14,5,4,17,1
44,44,12,19,8,9,1,16,14
45,45,4,5,17,18,12,7,19
46,46,11,13,20,8,1,4,16
47,47,5,17,16,3,4,0,6
48,48,15,17,14,20,1,13,2
