,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,4,12,7,15,3,1
1,1,0,2,5,1,9,10,11
2,2,5,1,4,3,9,10,13
3,3,16,1,10,2,8,9,6
4,4,19,8,16,13,1,4,3
5,5,4,19,0,6,1,9,16
6,6,3,8,18,7,19,4,20
7,7,13,8,20,6,5,17,18
8,8,8,1,6,0,3,4,10
9,9,18,2,7,0,20,1,3
10,10,8,14,1,7,16,3,12
11,11,13,18,10,4,1,16,12
12,12,8,14,15,5,3,2,7
13,13,3,17,1,4,12,7,6
14,14,19,2,16,5,0,1,8
15,15,8,18,9,0,5,15,4
16,16,6,5,19,3,1,0,7
17,17,2,19,0,20,3,18,12
18,18,13,3,10,5,8,0,9
19,19,14,19,0,10,6,5,2
20,20,19,20,0,15,10,3,14
21,21,2,4,3,6,7,14,16
22,22,4,8,12,5,3,1,9
23,23,15,17,20,6,19,18,7
24,24,2,19,13,0,10,12,20
25,25,3,7,18,12,19,14,6
26,26,12,17,19,6,0,20,7
27,27,1,20,14,17,4,2,13
28,28,14,15,11,2,18,0,13
29,29,6,16,10,12,5,8,1
30,30,13,2,8,20,0,3,4
31,31,17,15,8,18,13,0,2
32,32,13,1,4,8,5,18,15
33,33,4,7,2,9,16,13,20
34,34,1,17,15,6,4,12,2
35,35,11,1,19,9,18,2,10
36,36,3,17,9,12,6,1,15
37,37,3,0,9,16,5,6,18
38,38,4,8,6,3,13,17,0
39,39,9,19,20,12,13,1,7
40,40,13,5,20,8,12,6,3
41,41,8,20,14,4,16,6,1
42,42,4,11,3,15,6,17,7
43,43,6,4,17,0,2,5,9
44,44,11,2,15,17,10,0,4
45,45,7,3,11,18,1,9,14
46,46,16,12,3,2,0,19,6
47,47,0,5,15,18,1,11,20
48,48,7,10,9,6,1,12,3
