,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,19,8,6,0,14,1
1,1,14,20,10,15,7,19,12
2,2,16,8,3,2,12,18,13
3,3,1,6,18,19,3,7,15
4,4,13,11,20,9,8,18,14
5,5,10,12,5,16,14,6,1
6,6,18,16,0,13,4,11,12
7,7,8,18,6,19,20,11,0
8,8,3,17,14,1,18,15,13
9,9,5,15,1,2,16,17,20
10,10,3,19,0,16,14,12,15
11,11,20,0,7,19,5,6,15
12,12,2,6,4,13,12,5,18
13,13,16,1,4,2,18,10,7
14,14,10,12,1,7,15,14,6
15,15,13,14,1,11,8,17,15
16,16,7,8,19,0,9,15,10
17,17,3,0,4,1,19,12,13
18,18,7,0,8,19,17,12,5
19,19,20,18,7,19,4,0,13
20,20,11,16,14,8,20,2,17
21,21,17,20,2,13,3,4,6
22,22,6,2,1,0,16,12,15
23,23,6,11,2,13,8,3,12
24,24,4,10,17,20,3,18,2
25,25,13,0,12,3,2,10,16
26,26,7,2,13,16,1,12,18
27,27,18,17,0,5,14,2,1
28,28,13,15,19,0,18,17,5
29,29,6,12,16,11,2,20,9
30,30,2,6,1,15,10,12,18
31,31,6,0,20,14,11,10,9
32,32,15,4,14,13,3,9,16
33,33,4,14,15,10,18,3,11
34,34,6,4,13,9,10,15,11
35,35,16,6,3,9,18,12,2
36,36,8,9,6,15,12,2,18
37,37,10,20,16,14,3,6,19
38,38,16,12,11,2,4,19,3
39,39,5,17,19,2,20,10,16
40,40,10,1,5,0,12,3,19
41,41,4,15,18,1,16,7,12
42,42,7,10,9,20,1,6,18
43,43,9,8,2,10,4,13,15
44,44,14,1,15,7,5,3,9
45,45,11,6,4,0,10,12,9
46,46,3,18,20,17,2,12,4
47,47,13,8,14,10,7,16,0
48,48,11,15,1,2,19,9,17
