,round,tube,sp,st,final_pop
0,0,0,4,"(0.014889287792827357, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.014088086520179934, 0.005662088617961285, 0.016598539113054)",193
1,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.016598539113054)",54
2,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0011456290484637493, 0.01586352477703272, 0.027620616827367193, 0.004389081669190707, 0.016598539113054)",44
3,0,0,4,"(0.014889287792827357, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.010991940943758223, 0.014088086520179934, 0.005662088617961285, 0.009696971692220491)",21
4,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0006101341534413262, 0.01586352477703272, 0.027620616827367193, 0.004389081669190707, 0.016598539113054)",2
5,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.013958812200284578, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.016598539113054)",26
6,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.0036419668310239046, 0.016598539113054)",13
7,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.016598539113054)",59
8,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.013958812200284578, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.016598539113054)",29
9,0,1,4,"(0.014889287792827357, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.010991940943758223, 0.014088086520179934, 0.005662088617961285, 0.009696971692220491)",7
10,0,1,4,"(0.014889287792827357, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.014088086520179934, 0.005662088617961285, 0.016598539113054)",126
11,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0011456290484637493, 0.01586352477703272, 0.027620616827367193, 0.004389081669190707, 0.016598539113054)",129
12,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0011456290484637493, 0.01586352477703272, 0.027620616827367193, 0.004389081669190707, 0.016598539113054)",90
13,0,2,4,"(0.014889287792827357, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.014088086520179934, 0.005662088617961285, 0.016598539113054)",81
14,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.016598539113054)",103
15,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.013958812200284578, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.016598539113054)",56
16,0,2,4,"(0.014889287792827357, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.010991940943758223, 0.014088086520179934, 0.005662088617961285, 0.009696971692220491)",8
17,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0006101341534413262, 0.01586352477703272, 0.027620616827367193, 0.004389081669190707, 0.016598539113054)",21
