,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,0,11,7,9,14
1,1,10,12,14,15,18,17,9
2,2,14,19,4,13,11,8,20
3,3,7,9,5,12,13,20,1
4,4,4,8,5,3,16,20,0
5,5,10,7,14,2,0,8,5
6,6,4,14,20,19,6,2,1
7,7,1,4,13,8,3,9,15
8,8,17,0,16,2,19,4,11
9,9,2,15,0,4,19,17,5
10,10,0,15,1,7,8,3,4
11,11,16,20,12,6,7,18,11
12,12,18,20,4,2,17,7,15
13,13,10,6,2,7,19,16,14
14,14,1,10,5,11,13,12,6
15,15,8,18,20,17,7,6,5
16,16,18,3,4,16,7,17,12
17,17,9,4,19,17,6,1,13
18,18,5,7,18,1,20,0,8
19,19,5,20,6,0,12,14,9
20,20,11,17,2,14,8,15,6
21,21,17,3,11,15,16,8,2
22,22,18,9,2,19,1,13,12
23,23,9,18,2,5,14,20,3
24,24,19,11,7,16,10,13,20
25,25,19,20,5,13,3,2,4
26,26,12,5,11,0,2,6,20
27,27,17,9,5,0,18,11,13
28,28,5,4,12,1,7,20,15
29,29,0,7,5,16,2,17,20
30,30,2,13,7,10,18,1,19
31,31,11,5,7,14,20,0,2
32,32,13,18,12,5,4,3,11
33,33,6,11,17,4,8,1,2
34,34,13,18,5,1,4,17,0
35,35,2,16,5,10,3,14,7
36,36,10,4,18,16,19,14,9
37,37,2,14,19,20,18,17,15
38,38,9,6,1,8,7,10,4
39,39,1,14,6,10,3,2,5
40,40,3,15,18,8,14,19,12
41,41,2,18,3,20,14,6,4
42,42,9,4,1,3,15,16,17
43,43,17,18,5,11,14,20,10
44,44,12,7,11,15,2,17,20
45,45,18,2,9,7,19,4,17
46,46,14,15,18,0,7,19,9
47,47,0,10,8,11,5,20,12
48,48,3,6,12,10,0,2,18
