,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,7,1,13,3,14,5
1,1,1,0,10,11,2,13,9
2,2,14,13,0,15,12,6,10
3,3,8,14,3,1,12,5,11
4,4,0,9,13,11,3,16,1
5,5,1,2,19,4,13,18,6
6,6,0,1,10,17,11,7,2
7,7,3,18,2,0,20,14,5
8,8,4,7,8,19,11,18,5
9,9,16,15,5,8,0,14,7
10,10,1,3,4,2,12,7,9
11,11,7,3,8,10,14,11,12
12,12,16,14,0,4,6,18,10
13,13,5,4,13,11,15,19,17
14,14,5,3,4,20,0,16,1
15,15,7,14,12,3,16,1,8
16,16,6,16,0,2,17,7,18
17,17,6,12,4,17,3,20,16
18,18,17,14,6,7,18,10,12
19,19,1,11,18,8,16,9,3
20,20,2,13,10,3,9,4,6
21,21,7,19,18,10,1,15,2
22,22,12,5,20,13,18,10,2
23,23,17,8,10,6,7,9,19
24,24,2,11,0,14,9,3,16
25,25,8,17,6,18,12,14,20
26,26,17,10,20,14,11,13,1
27,27,3,1,15,20,0,19,12
28,28,0,3,8,6,12,9,17
29,29,16,2,6,8,5,3,18
30,30,11,13,9,1,8,3,5
31,31,0,18,6,2,12,14,8
32,32,8,13,14,10,18,3,4
33,33,7,0,5,19,2,16,6
34,34,18,13,9,6,19,7,4
35,35,1,14,17,15,18,19,3
36,36,8,9,3,11,16,0,18
37,37,14,16,7,0,4,11,17
38,38,16,0,17,8,1,5,15
39,39,2,18,8,17,12,10,3
40,40,14,10,16,9,5,6,4
41,41,5,8,15,17,7,18,16
42,42,5,6,20,18,10,0,2
43,43,0,14,2,17,5,15,1
44,44,10,17,14,11,15,9,19
45,45,4,12,14,8,1,3,16
46,46,8,15,4,3,9,5,14
47,47,7,9,0,3,20,14,1
48,48,1,19,6,2,5,17,8
