,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,14,0,17,18,16
1,1,16,1,17,18,9,14,8
2,2,18,9,13,6,20,5,8
3,3,6,15,11,20,3,10,0
4,4,8,2,1,4,14,3,5
5,5,1,13,4,16,3,6,2
6,6,18,13,5,10,4,19,6
7,7,8,19,0,6,18,10,9
8,8,13,14,5,9,8,12,6
9,9,16,13,15,12,4,0,7
10,10,18,19,7,1,11,2,14
11,11,18,13,5,3,0,7,16
12,12,8,6,11,10,14,2,18
13,13,13,18,7,14,2,4,15
14,14,14,17,0,1,20,5,12
15,15,17,6,7,8,9,15,18
16,16,3,10,5,19,2,1,4
17,17,20,17,9,14,16,11,19
18,18,7,4,20,19,9,12,11
19,19,12,19,4,20,10,16,2
20,20,11,1,12,10,17,0,3
21,21,15,18,10,6,13,11,0
22,22,12,1,9,8,0,10,11
23,23,13,10,17,20,11,7,16
24,24,0,10,19,8,3,2,11
25,25,6,17,8,0,20,9,1
26,26,4,0,16,19,13,6,15
27,27,14,20,7,19,4,16,6
28,28,2,8,18,13,9,5,17
29,29,16,8,15,2,5,0,9
30,30,2,16,9,12,5,15,4
31,31,10,14,1,11,13,17,18
32,32,2,9,20,10,7,4,16
33,33,7,20,12,0,18,3,16
34,34,6,4,10,11,5,2,7
35,35,5,0,10,3,11,13,8
36,36,9,13,6,5,14,17,12
37,37,2,10,19,14,17,11,5
38,38,14,19,7,16,1,8,6
39,39,14,6,19,8,2,16,7
40,40,6,14,7,8,4,20,16
41,41,1,13,9,2,11,6,20
42,42,9,0,4,13,14,11,7
43,43,18,12,7,5,9,4,19
44,44,17,16,3,7,2,20,18
45,45,4,3,5,2,8,17,9
46,46,18,20,11,16,19,10,2
47,47,18,17,11,6,2,14,20
48,48,10,4,7,0,11,9,16
