,round,tube,sp,st,final_pop
0,0,0,13,"(0.0, 0.019759400191893785, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
1,0,0,13,"(0.0, 0.02265079133894473, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00334423246273949)",1
2,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.023657963380433984, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
3,0,0,13,"(0.0, 0.027849765411207185, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
4,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.008434422914478538)",1
5,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",216
6,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.005563850515905727)",4
7,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.008565311807378016, 0.00476393156717078)",2
8,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.011387768869206184, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
9,0,1,13,"(0.0, 0.015453536604684256, 0.023035932332134326, 0.0, 0.007345884853422278, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
10,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.007708153406544954, 0.00476393156717078)",1
11,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",364
12,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.04777760053009646, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
13,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.004897938845006866)",1
14,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.030649542496975133, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
15,0,2,13,"(0.0, 0.02461978404713738, 0.031063591879940962, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
16,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.0069909523611482545)",2
17,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",307
18,0,2,13,"(0.0, 0.010928983365396413, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
19,0,2,13,"(0.0, 0.025765983052082157, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00431491982358876)",1
20,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.005520147419547379)",1
21,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",361
22,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.009994873147528456, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
23,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.03959095404625479, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
24,0,3,13,"(0.0, 0.02461978404713738, 0.014251136448855154, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",5
25,0,3,13,"(0.0, 0.0500596163017601, 0.022728591766080164, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
26,0,3,13,"(0.0, 0.02461978404713738, 0.0185507519179509, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",3
27,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.02585307044961881, 0.01376070741070307, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",20
28,0,3,13,"(0.0, 0.025296370532912588, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
29,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.02008029872920598, 0.0, 0.0, 0.011090739599124237, 0.00476393156717078)",3
30,0,3,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01128813349848005, 0.00476393156717078)",1
31,0,3,13,"(0.0, 0.026658395658637004, 0.010036807002753303, 0.0, 0.01810411441758469, 0.014091933441913547, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
32,0,3,13,"(0.0, 0.02316199262820561, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
33,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",294
34,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.021879085922555247, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
35,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.02011020112056018, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
36,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.01538693033889385, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
37,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.007637748887990157, 0.00476393156717078)",1
38,0,4,13,"(0.0, 0.02461978404713738, 0.034493566013675724, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
39,0,4,13,"(0.0, 0.02461978404713738, 0.03221580057296566, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
40,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.00813612507848932, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
41,0,4,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.025358270800606503, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",15
42,0,5,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01428950273481919, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.004361048148285444)",1
43,0,5,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",266
44,0,5,13,"(0.0, 0.02461978404713738, 0.024342258593875357, 0.0, 0.013448409062621486, 0.022173256981297827, 0.0, 0.0, 0.0069922484274773915, 0.00476393156717078)",1
45,0,5,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.007631291856956135, 0.00476393156717078)",1
46,0,6,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.006942191523198243, 0.00476393156717078)",2
47,0,6,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.02067016640174755, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
48,0,6,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.06561603265787688, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
49,0,6,13,"(0.0, 0.017927241524736057, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
50,0,6,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.008450689047679944, 0.00476393156717078)",2
51,0,6,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",300
52,0,6,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.030070878596445923, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
53,0,7,13,"(0.0, 0.03295741547461064, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
54,0,7,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.02791246365547871, 0.0, 0.0, 0.01089208668844536, 0.0035938035895496183)",1
55,0,7,13,"(0.0, 0.04318786942295283, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.013078786427474698)",2
56,0,7,13,"(0.0, 0.021961003921991133, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
57,0,7,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",191
58,0,8,13,"(0.0, 0.02461978404713738, 0.021202249354761966, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
59,0,8,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",391
60,0,8,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.01155311041510158, 0.0, 0.0, 0.01089208668844536, 0.003898521368759064)",1
61,0,8,13,"(0.0, 0.02807882967214734, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
62,0,8,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.004127266803079458)",2
63,0,8,13,"(0.0, 0.02461978404713738, 0.018838480755768248, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.004597900395319288)",1
