,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,16,13,8,20,10,2
1,1,15,13,10,3,14,12,7
2,2,3,16,7,6,19,12,1
3,3,14,8,9,10,5,20,12
4,4,6,9,7,17,1,11,16
5,5,14,6,0,15,10,5,20
6,6,5,9,0,13,20,8,2
7,7,1,15,13,20,6,9,0
8,8,3,12,5,8,16,7,14
9,9,0,7,16,5,13,1,12
10,10,15,12,16,8,14,13,10
11,11,1,13,20,3,14,11,16
12,12,7,10,2,8,1,6,19
13,13,3,4,10,11,2,0,13
14,14,4,2,1,10,20,15,12
15,15,6,12,2,20,19,15,11
16,16,18,4,15,2,1,0,3
17,17,2,20,6,0,17,11,19
18,18,9,5,12,15,14,20,0
19,19,19,0,13,7,10,11,8
20,20,0,10,14,3,6,15,17
21,21,9,16,8,3,17,18,1
22,22,1,16,5,9,17,20,10
23,23,1,0,7,13,20,14,11
24,24,11,5,20,3,9,16,17
25,25,18,11,7,6,9,4,15
26,26,5,1,12,6,0,18,9
27,27,20,12,15,3,6,18,19
28,28,3,12,0,5,14,10,13
29,29,3,13,0,8,6,11,5
30,30,2,3,15,11,0,8,18
31,31,13,7,8,6,20,17,18
32,32,12,5,9,13,16,11,4
33,33,19,6,9,20,3,2,16
34,34,12,8,0,17,3,9,15
35,35,11,16,1,5,20,14,6
36,36,0,20,17,7,5,3,13
37,37,18,1,9,16,20,17,0
38,38,14,20,10,18,16,2,8
39,39,19,8,4,5,14,13,6
40,40,0,13,3,2,20,10,4
41,41,18,19,0,11,7,14,1
42,42,0,15,1,19,7,18,16
43,43,17,6,19,9,16,12,15
44,44,0,6,2,15,13,20,9
45,45,14,12,18,0,10,6,9
46,46,12,17,4,14,18,10,13
47,47,18,4,14,17,19,8,5
48,48,9,8,0,17,5,1,2
