,round,tube0,tube1,tube2
0,0,3,7,6
1,1,4,5,7
2,2,9,0,6
3,3,2,5,6
4,4,1,4,8
5,5,9,2,1
6,6,6,8,4
7,7,9,8,0
8,8,5,2,0
9,9,8,5,3
10,10,3,2,9
11,11,4,3,9
12,12,2,5,9
13,13,9,6,3
14,14,8,2,7
15,15,5,6,9
16,16,2,9,6
17,17,6,0,1
18,18,5,3,1
19,19,3,5,7
20,20,1,0,2
21,21,7,3,6
22,22,0,2,7
23,23,7,2,4
