,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,4,11,18,14,16,6
1,1,2,4,13,6,18,8,12
2,2,13,14,4,15,1,18,8
3,3,14,16,9,17,1,19,5
4,4,14,19,3,0,10,7,4
5,5,10,9,17,18,20,6,5
6,6,1,18,5,15,3,12,20
7,7,6,18,16,15,17,11,19
8,8,8,11,20,12,13,14,0
9,9,15,17,19,8,7,20,16
10,10,0,7,18,1,4,8,11
11,11,2,3,11,10,8,19,14
12,12,13,5,1,14,17,6,0
13,13,20,5,1,4,18,13,0
14,14,13,10,15,20,1,14,8
15,15,7,17,6,10,11,20,5
16,16,2,12,14,4,8,7,5
17,17,15,5,17,19,9,2,4
18,18,19,9,5,3,4,20,10
19,19,4,17,15,6,16,5,11
20,20,20,11,13,15,4,18,17
21,21,3,17,18,15,12,0,13
22,22,17,9,4,0,12,3,10
23,23,15,13,10,12,7,20,14
24,24,1,11,6,2,0,12,9
25,25,0,13,5,3,11,15,10
26,26,12,0,9,11,6,8,10
27,27,7,2,14,18,13,10,20
28,28,2,13,11,12,10,14,20
29,29,9,20,11,14,18,13,12
30,30,10,16,17,0,12,5,3
31,31,0,17,18,19,13,6,4
32,32,10,5,8,0,12,3,20
33,33,0,8,17,9,3,20,5
34,34,14,4,13,3,0,8,11
35,35,15,14,5,11,18,20,16
36,36,18,4,1,12,0,9,14
37,37,5,3,13,18,6,19,11
38,38,5,15,3,20,8,16,2
39,39,3,9,15,0,14,13,16
40,40,15,13,9,10,8,6,4
41,41,9,5,7,20,4,2,12
42,42,7,16,20,3,14,15,0
43,43,17,20,18,11,14,13,19
44,44,6,20,0,18,19,17,7
45,45,1,19,18,0,15,14,8
46,46,20,4,1,19,13,7,12
47,47,18,15,1,4,20,9,19
48,48,19,4,18,7,17,1,9
