,round,tube,tox,amount
0,0,0,0,700
1,0.0,0.0,1.0,525.8891764273664
2,0.0,0.0,2.0,397.23330976558174
3,0.0,0.0,3.0,383.70543319036165
4,0.0,0.0,4.0,492.6347934031414
5,0,0,5,700
6,0.0,0.0,6.0,514.4135935641935
7,0,0,7,700
8,0.0,0.0,8.0,350.18585253303485
9,0,0,9,700
10,0,1,0,700
11,0.0,1.0,1.0,536.5030639498525
12,0.0,1.0,2.0,420.3722744026976
13,0.0,1.0,3.0,402.5207207386506
14,0.0,1.0,4.0,496.7369464000691
15,0,1,5,700
16,0.0,1.0,6.0,525.2510680194611
17,0,1,7,700
18,0.0,1.0,8.0,369.05710789799343
19,0,1,9,700
20,0,2,0,700
21,0.0,2.0,1.0,521.4029667316299
22,0.0,2.0,2.0,391.1893522211371
23,0.0,2.0,3.0,408.17185522801407
24,0.0,2.0,4.0,501.46760632029293
25,0,2,5,700
26,0.0,2.0,6.0,529.5976903294126
27,0,2,7,700
28,0.0,2.0,8.0,376.29871864814174
29,0,2,9,700
30,0,3,0,700
31,0.0,3.0,1.0,536.7076916457025
32,0.0,3.0,2.0,422.05328141405977
33,0.0,3.0,3.0,388.3310703475993
34,0.0,3.0,4.0,486.5234117038066
35,0,3,5,700
36,0.0,3.0,6.0,517.3622873390053
37,0,3,7,700
38,0.0,3.0,8.0,353.34948685479355
39,0,3,9,700
40,0,4,0,700
41,0.0,4.0,1.0,539.5513910237528
42,0.0,4.0,2.0,425.4651661980387
43,0.0,4.0,3.0,400.43357123662076
44,0.0,4.0,4.0,495.38767758039876
45,0,4,5,700
46,0.0,4.0,6.0,524.2729439965486
47,0,4,7,700
48,0.0,4.0,8.0,365.4841341358132
49,0,4,9,700
50,0,5,0,700
51,0.0,5.0,1.0,535.7180966479605
52,0.0,5.0,2.0,418.90813948035924
53,0.0,5.0,3.0,406.35569944761113
54,0.0,5.0,4.0,499.3234253484417
55,0,5,5,700
56,0.0,5.0,6.0,527.742547442284
57,0,5,7,700
58,0.0,5.0,8.0,373.17539311408586
59,0,5,9,700
60,0,6,0,700
61,0.0,6.0,1.0,541.202957640513
62,0.0,6.0,2.0,426.54553329505234
63,0.0,6.0,3.0,405.4428031092172
64,0.0,6.0,4.0,497.85029193375556
65,0,6,5,700
66,0.0,6.0,6.0,526.5467386556148
67,0,6,7,700
68,0.0,6.0,8.0,370.6525472803815
69,0,6,9,700
70,0,7,0,700
71,0.0,7.0,1.0,537.2081754319717
72,0.0,7.0,2.0,420.933467057169
73,0.0,7.0,3.0,396.6767680868594
74,0.0,7.0,4.0,492.53024379903593
75,0,7,5,700
76,0.0,7.0,6.0,522.0041638780897
77,0,7,7,700
78,0.0,7.0,8.0,361.8589272541966
79,0,7,9,700
80,0,8,0,700
81,0.0,8.0,1.0,536.2889945906247
82,0.0,8.0,2.0,420.6744351072264
83,0.0,8.0,3.0,401.7988630275129
84,0.0,8.0,4.0,496.0937496889873
85,0,8,5,700
86,0.0,8.0,6.0,524.6231900287156
87,0,8,7,700
88,0.0,8.0,8.0,367.20690416332593
89,0,8,9,700
90,0,9,0,700
91,0.0,9.0,1.0,536.693256785127
92,0.0,9.0,2.0,424.1080455026498
93,0.0,9.0,3.0,383.9061979480949
94,0.0,9.0,4.0,442.7883499609029
95,0,9,5,700
96,0.0,9.0,6.0,521.9009576714585
97,0,9,7,700
98,0.0,9.0,8.0,348.10207631598524
99,0,9,9,700
100,0,10,0,700
101,0.0,10.0,1.0,542.2220885009783
102,0.0,10.0,2.0,431.14620618550214
103,0.0,10.0,3.0,408.5256446873042
104,0.0,10.0,4.0,500.5996439074478
105,0,10,5,700
106,0.0,10.0,6.0,528.9763357005664
107,0,10,7,700
108,0.0,10.0,8.0,375.1500444954785
109,0,10,9,700
110,0,11,0,700
111,0.0,11.0,1.0,537.1666290735748
112,0.0,11.0,2.0,420.6868124985084
113,0.0,11.0,3.0,397.57184205118693
114,0.0,11.0,4.0,493.0201830613199
115,0,11,5,700
116,0.0,11.0,6.0,521.8293083711616
117,0,11,7,700
118,0.0,11.0,8.0,362.7439669065904
119,0,11,9,700
120,0,12,0,700
121,0.0,12.0,1.0,539.3156518374225
122,0.0,12.0,2.0,424.5803719323629
123,0.0,12.0,3.0,391.00877945142355
124,0.0,12.0,4.0,489.1132643467167
125,0,12,5,700
126,0.0,12.0,6.0,519.2134444953547
127,0,12,7,700
128,0.0,12.0,8.0,356.4142626518906
129,0,12,9,700
130,0,13,0,700
131,0.0,13.0,1.0,535.2726844227733
132,0.0,13.0,2.0,417.81665531720324
133,0.0,13.0,3.0,403.0965863099789
134,0.0,13.0,4.0,497.6032012821031
135,0,13,5,700
136,0.0,13.0,6.0,526.9313255867437
137,0,13,7,700
138,0.0,13.0,8.0,368.9801397905388
139,0,13,9,700
140,0,14,0,700
141,0.0,14.0,1.0,531.8167903486651
142,0.0,14.0,2.0,410.73371295104005
143,0.0,14.0,3.0,399.43825324950774
144,0.0,14.0,4.0,494.8329485077956
145,0,14,5,700
146,0.0,14.0,6.0,522.5880579812313
147,0,14,7,700
148,0.0,14.0,8.0,365.0536271674562
149,0,14,9,700
150,0,15,0,700
151,0.0,15.0,1.0,528.0750271299121
152,0.0,15.0,2.0,406.5439029705085
153,0.0,15.0,3.0,394.37420234641536
154,0.0,15.0,4.0,491.05321246805414
155,0,15,5,700
156,0.0,15.0,6.0,520.642957734383
157,0,15,7,700
158,0.0,15.0,8.0,360.08816517113144
159,0,15,9,700
160,0,16,0,700
161,0.0,16.0,1.0,530.9349359453281
162,0.0,16.0,2.0,412.3200742600306
163,0.0,16.0,3.0,404.54245315949015
164,0.0,16.0,4.0,497.2740765630619
165,0,16,5,700
166,0.0,16.0,6.0,526.4145309322695
167,0,16,7,700
168,0.0,16.0,8.0,370.79396096701646
169,0,16,9,700
170,0,17,0,700
171,0.0,17.0,1.0,531.3710983319272
172,0.0,17.0,2.0,410.9344957674059
173,0.0,17.0,3.0,396.16059875771884
174,0.0,17.0,4.0,492.3225409741173
175,0,17,5,700
176,0.0,17.0,6.0,521.7424684695981
177,0,17,7,700
178,0.0,17.0,8.0,361.47502683004
179,0,17,9,700
180,0,18,0,700
181,0.0,18.0,1.0,538.4603765191251
182,0.0,18.0,2.0,420.86205351635135
183,0.0,18.0,3.0,392.90640716297025
184,0.0,18.0,4.0,490.15247071546486
185,0,18,5,700
186,0.0,18.0,6.0,520.7084261226338
187,0,18,7,700
188,0.0,18.0,8.0,357.6990807417808
189,0,18,9,700
190,0,19,0,700
191,0.0,19.0,1.0,544.0945419552864
192,0.0,19.0,2.0,433.78252435144094
193,0.0,19.0,3.0,380.5887711056792
194,0.0,19.0,4.0,479.9673874108901
195,0,19,5,700
196,0.0,19.0,6.0,510.4753910093677
197,0,19,7,700
198,0.0,19.0,8.0,344.43470709028753
199,0,19,9,700
200,0,20,0,700
201,0.0,20.0,1.0,543.7017074152553
202,0.0,20.0,2.0,432.9773977167784
203,0.0,20.0,3.0,393.24513317768685
204,0.0,20.0,4.0,490.20389854317864
205,0,20,5,700
206,0.0,20.0,6.0,519.9704009949361
207,0,20,7,700
208,0.0,20.0,8.0,357.6572285930818
209,0,20,9,700
