,round,tube0,tube1,tube2
0,0,2,1,7
1,1,5,3,8
2,2,6,9,8
3,3,8,4,0
4,4,2,7,0
5,5,7,5,2
6,6,4,6,2
7,7,0,6,1
8,8,8,7,9
9,9,7,3,8
10,10,0,7,6
11,11,7,1,0
12,12,9,0,7
13,13,9,4,5
14,14,1,3,6
15,15,2,4,7
16,16,2,7,4
17,17,8,2,4
18,18,6,4,1
19,19,8,1,6
20,20,9,0,6
21,21,1,0,9
22,22,1,0,8
23,23,9,8,6
