,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,16,11,12,9,2
1,1,18,6,1,9,10,17,12
2,2,11,0,16,9,5,6,2
3,3,1,2,4,3,11,15,20
4,4,12,17,7,11,2,3,0
5,5,11,9,19,5,0,8,3
6,6,1,3,18,16,20,8,11
7,7,17,0,9,19,8,14,13
8,8,6,8,18,5,14,2,3
9,9,15,6,2,13,1,7,0
10,10,9,10,6,12,7,18,13
11,11,11,19,6,18,4,8,1
12,12,19,10,17,16,3,4,11
13,13,6,15,20,18,0,1,12
14,14,10,18,12,16,0,20,9
15,15,10,8,2,15,5,13,14
16,16,17,5,14,2,11,1,8
17,17,13,9,1,12,16,15,2
18,18,3,20,5,7,12,0,8
19,19,6,9,0,19,7,1,3
20,20,11,4,18,8,17,20,16
21,21,2,1,16,8,20,14,0
22,22,12,15,3,16,6,7,19
23,23,5,20,13,4,9,6,10
24,24,13,9,0,2,19,8,16
25,25,16,4,17,5,10,14,19
26,26,20,4,10,1,9,5,15
27,27,11,6,18,3,14,4,9
28,28,14,9,15,18,11,20,5
29,29,9,4,19,20,18,15,0
30,30,20,8,0,1,18,10,13
31,31,5,7,20,15,3,9,0
32,32,10,6,9,16,15,12,5
33,33,4,20,1,5,6,13,17
34,34,17,5,19,10,1,6,15
35,35,12,7,3,13,1,9,17
36,36,13,2,17,12,16,18,15
37,37,11,14,8,9,17,2,4
38,38,5,1,18,20,6,15,2
39,39,0,12,14,4,6,18,15
40,40,11,10,19,1,13,6,3
41,41,10,9,8,13,20,6,15
42,42,0,12,17,3,4,11,7
43,43,20,4,6,5,12,19,17
44,44,6,7,0,2,11,13,20
45,45,10,0,6,16,18,17,1
46,46,6,17,8,12,13,20,19
47,47,3,8,11,16,14,15,1
48,48,10,8,17,2,20,4,19
