,round,tube0,tube1,tube2
0,0,1,9,5
1,1,4,9,1
2,2,5,7,3
3,3,0,5,7
4,4,3,1,8
5,5,1,9,2
6,6,6,5,2
7,7,4,0,9
8,8,9,1,0
9,9,5,4,2
10,10,3,1,9
11,11,0,6,1
12,12,6,7,5
13,13,9,3,6
14,14,8,1,6
15,15,8,7,1
16,16,2,9,3
17,17,1,8,9
18,18,3,1,8
19,19,2,7,3
20,20,0,4,2
21,21,7,2,5
22,22,1,8,2
23,23,9,6,2
