,round,tube0,tube1,tube2
0,0,7,3,5
1,1,5,2,0
2,2,4,5,8
3,3,3,0,1
4,4,4,5,2
5,5,0,7,1
6,6,4,3,9
7,7,2,0,3
8,8,8,5,0
9,9,2,7,0
10,10,0,8,9
11,11,8,4,0
12,12,1,0,5
13,13,6,8,3
14,14,3,1,9
15,15,1,8,7
16,16,7,2,0
17,17,0,3,2
18,18,0,5,2
19,19,0,1,3
20,20,4,2,9
21,21,8,0,6
22,22,0,4,1
23,23,0,5,7
