,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,19,14,2,4,16,12
1,1,16,11,4,10,14,3,5
2,2,20,9,2,15,12,18,1
3,3,6,3,8,19,12,13,11
4,4,3,20,8,11,6,18,0
5,5,6,11,4,15,10,18,19
6,6,5,4,13,11,10,6,2
7,7,2,11,17,3,14,15,9
8,8,4,11,5,19,16,9,1
9,9,17,20,12,10,11,16,7
10,10,1,3,0,9,17,10,19
11,11,7,16,2,11,4,6,3
12,12,6,19,1,8,7,12,3
13,13,10,15,17,4,19,16,13
14,14,0,15,12,6,3,16,7
15,15,15,14,1,0,5,17,19
16,16,13,19,10,15,4,8,9
17,17,4,16,14,19,15,0,13
18,18,20,9,1,13,15,18,4
19,19,14,1,16,17,13,4,9
20,20,8,4,18,1,16,11,10
21,21,18,4,20,2,5,6,1
22,22,12,4,19,18,13,3,15
23,23,13,5,10,12,14,3,15
24,24,3,4,9,6,11,17,19
25,25,11,9,10,12,6,0,16
26,26,4,2,8,6,15,16,10
27,27,13,3,6,17,12,19,5
28,28,19,4,1,13,2,14,3
29,29,0,20,10,13,12,6,18
30,30,14,11,3,10,17,18,19
31,31,0,20,9,15,1,14,13
32,32,11,10,2,7,13,16,3
33,33,15,6,13,7,4,17,9
34,34,19,7,16,20,4,3,6
35,35,16,6,11,12,0,2,19
36,36,18,4,3,9,13,2,0
37,37,4,15,1,2,20,6,0
38,38,1,19,17,7,18,13,16
39,39,13,11,15,18,0,14,6
40,40,17,20,10,1,8,13,16
41,41,4,18,8,0,12,9,15
42,42,11,13,10,19,12,0,3
43,43,6,14,5,0,7,2,13
44,44,16,2,4,18,19,9,0
45,45,3,2,4,0,10,12,7
46,46,2,14,20,10,0,8,7
47,47,2,10,3,7,0,18,1
48,48,2,0,8,9,4,14,6
