,round,tube,sp,st,final_pop
0,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.26040966406397037, 0.0, 0.0, 0.0, 0.25508518429902755, 0.0)",1
1,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.17176399812588133, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",2
2,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",387
3,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.27332035477556604, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",26
4,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.191234111166413, 0.0)",2
5,0,0,1,"(0.01447771343520428, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",2
6,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.5204476446371156, 0.0, 0.0, 0.0, 0.290384344248426, 0.0)",1
7,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.26406419058245884, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",2
8,0,0,2,"(0.0049839865232102236, 0.0, 0.050983883041683255, 0.0, 0.018018540426765272, 0.0, 0.0, 0.0, 0.0, 0.08105041580639258)",56
9,0,0,5,"(0.0, 0.0, 0.0, 0.0, 0.030908668653022765, 0.02479002591552013, 0.03255478879704871, 0.0, 0.0, 0.0)",1
10,0,0,5,"(0.0, 0.0, 0.0, 0.0, 0.020070694266657217, 0.025403479351308596, 0.0359549700031496, 0.0, 0.0, 0.0)",64
11,0,0,5,"(0.0, 0.0, 0.0, 0.0, 0.020070694266657217, 0.02479002591552013, 0.0359549700031496, 0.0, 0.0, 0.0)",1
