,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,17,4,13,15,7,12
1,1,2,18,20,3,1,15,0
2,2,5,4,6,1,3,7,2
3,3,2,13,14,9,6,7,1
4,4,14,8,20,10,3,1,5
5,5,2,3,4,18,0,12,11
6,6,17,2,10,8,20,0,11
7,7,3,0,6,11,19,5,12
8,8,17,1,0,9,4,7,16
9,9,7,2,18,6,1,3,8
10,10,6,19,5,7,4,14,0
11,11,5,13,16,6,20,1,2
12,12,5,4,9,12,8,18,19
13,13,1,13,3,2,6,11,0
14,14,8,1,0,10,4,20,11
15,15,5,8,19,1,12,4,14
16,16,3,2,6,13,12,8,10
17,17,4,7,1,0,3,17,2
18,18,11,18,19,0,9,7,14
19,19,5,2,3,4,14,13,12
20,20,1,0,2,7,15,13,4
21,21,0,3,1,4,2,18,12
22,22,8,0,2,9,7,20,10
23,23,3,5,9,1,11,4,14
24,24,16,17,6,0,5,8,1
25,25,1,3,9,13,2,15,5
26,26,6,2,20,1,10,13,16
27,27,1,7,19,4,3,2,8
28,28,4,5,0,19,3,6,13
29,29,0,1,10,12,13,11,4
30,30,12,1,15,13,0,7,14
31,31,14,5,18,6,0,10,20
32,32,1,9,10,20,13,6,3
33,33,2,11,4,16,19,5,3
34,34,15,7,5,17,19,9,4
35,35,9,11,10,1,13,0,4
36,36,17,2,15,1,0,11,8
37,37,5,10,13,9,0,3,14
38,38,17,0,2,3,8,5,18
39,39,3,17,1,12,4,7,13
40,40,2,1,12,14,6,4,19
41,41,8,12,6,0,5,18,11
42,42,0,2,8,18,19,1,12
43,43,7,13,9,4,3,5,11
44,44,7,5,12,11,0,8,16
45,45,19,17,18,2,11,10,15
46,46,3,0,7,4,6,5,14
47,47,9,7,3,2,8,5,13
48,48,20,8,15,18,17,4,2
