,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,0,16,13,10,19,6
1,1,5,11,4,7,10,2,3
2,2,12,11,13,9,5,18,10
3,3,3,2,20,6,4,19,7
4,4,13,18,20,19,0,1,12
5,5,10,7,8,0,9,13,19
6,6,2,13,18,9,5,12,1
7,7,11,6,8,7,19,17,4
8,8,2,0,17,11,9,18,5
9,9,6,9,16,19,15,10,8
10,10,18,13,10,9,20,19,17
11,11,5,18,3,6,16,4,8
12,12,5,4,19,13,18,12,0
13,13,18,3,5,14,15,12,17
14,14,8,12,0,13,11,3,16
15,15,1,17,18,13,20,10,11
16,16,10,6,17,20,2,3,11
17,17,20,16,13,2,3,12,0
18,18,6,20,1,5,15,4,13
19,19,16,11,13,20,8,4,10
20,20,1,12,0,7,19,6,13
21,21,11,5,14,3,9,2,0
22,22,13,18,5,7,20,14,3
23,23,8,1,12,2,11,15,16
24,24,16,4,1,6,20,8,18
25,25,17,20,2,14,3,10,18
26,26,9,18,5,11,14,12,10
27,27,3,9,19,2,5,13,7
28,28,6,16,18,0,2,20,13
29,29,2,17,10,8,12,7,4
30,30,11,4,15,12,6,0,7
31,31,15,12,7,19,10,17,20
32,32,5,13,7,0,2,10,1
33,33,13,17,0,7,11,20,18
34,34,2,7,18,13,16,9,12
35,35,0,17,16,6,5,15,14
36,36,6,2,9,20,17,5,13
37,37,12,17,18,11,6,16,7
38,38,9,6,13,18,20,7,16
39,39,6,18,1,16,11,7,5
40,40,11,4,16,2,5,3,7
41,41,19,2,10,5,8,14,16
42,42,10,18,13,16,6,14,19
43,43,14,10,2,13,4,7,15
44,44,17,1,7,11,9,2,5
45,45,8,13,6,10,20,2,0
46,46,12,19,7,13,2,6,11
47,47,14,7,16,2,10,8,20
48,48,8,14,0,15,9,1,17
