,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0.0,0.0,2.0,279.6999740014292
3,0,0,3,700
4,0,0,4,0
5,0.0,0.0,5.0,642.539765385965
6,0.0,0.0,6.0,384.7281732183093
7,0,0,7,700
8,0,0,8,0
9,0.0,0.0,9.0,367.15795562565813
10,0,1,0,700
11,0,1,1,700
12,0.0,1.0,2.0,269.0157882326789
13,0,1,3,700
14,0,1,4,0
15,0.0,1.0,5.0,642.8628549183506
16,0.0,1.0,6.0,404.3597281726434
17,0,1,7,700
18,0,1,8,0
19,0.0,1.0,9.0,360.30512994779303
20,0,2,0,700
21,0,2,1,700
22,0.0,2.0,2.0,284.29293367016436
23,0,2,3,700
24,0,2,4,0
25,0.0,2.0,5.0,638.8958071216722
26,0.0,2.0,6.0,414.3685816665653
27,0,2,7,700
28,0,2,8,0
29,0.0,2.0,9.0,379.0461717550795
