,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,15,16,19,6,18,20
1,1,4,3,5,11,10,20,9
2,2,0,1,9,2,3,13,11
3,3,19,11,9,12,6,0,5
4,4,2,13,9,1,10,0,4
5,5,2,18,9,17,0,3,1
6,6,8,11,0,1,10,7,12
7,7,10,8,18,1,2,7,9
8,8,0,6,13,8,5,4,9
9,9,3,2,20,5,17,1,0
10,10,3,5,4,19,7,14,2
11,11,8,17,6,4,9,15,18
12,12,12,11,8,6,4,7,2
13,13,10,4,15,3,9,16,17
14,14,18,19,3,7,2,15,8
15,15,1,3,2,8,0,14,13
16,16,4,8,13,3,14,6,16
17,17,1,8,17,13,20,19,7
18,18,3,4,8,15,11,13,5
19,19,2,15,0,5,1,3,14
20,20,14,2,8,1,11,18,7
21,21,0,11,20,10,8,5,6
22,22,4,6,13,9,2,7,15
23,23,18,0,1,3,11,20,5
24,24,1,0,2,17,4,9,19
25,25,3,1,0,17,2,20,6
26,26,6,7,0,4,1,12,2
27,27,9,1,8,20,6,0,17
28,28,7,1,4,3,16,15,0
29,29,2,0,6,16,9,13,5
30,30,4,1,6,3,2,0,13
31,31,7,6,4,0,5,8,11
32,32,3,7,5,10,6,1,4
33,33,1,16,4,8,0,7,2
34,34,10,3,11,9,7,8,1
35,35,8,11,18,0,1,7,2
36,36,1,9,4,15,20,19,11
37,37,5,1,13,17,16,6,2
38,38,15,3,5,8,10,14,17
39,39,3,11,4,17,12,10,6
40,40,6,8,9,4,15,17,3
41,41,20,9,11,4,0,18,1
42,42,10,4,6,0,20,12,5
43,43,20,5,7,12,1,10,9
44,44,0,4,6,15,13,18,8
45,45,0,14,19,13,12,18,6
46,46,2,7,3,16,17,20,10
47,47,13,1,19,4,11,3,18
48,48,13,5,12,0,7,3,2
