,round,tube,sp,st,final_pop
0,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.11812874974778236, 0.21493216432834272, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",45
1,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.06172054501462621, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",4
2,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.14033501820132713, 0.21493216432834272, 0.0, 0.0, 0.0, 0.13141114754005329, 0.0)",789
3,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",185
4,0,0,1,"(0.012289140496983432, 0.0, 0.0, 0.09007764845750801, 0.2555864332118452, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",12
5,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.07154708697467382, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",14
6,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",219
7,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.14033501820132713, 0.21493216432834272, 0.0, 0.0, 0.0, 0.13141114754005329, 0.0)",671
8,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.06172054501462621, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",49
9,0,1,1,"(0.012289140496983432, 0.0, 0.0, 0.09007764845750801, 0.2555864332118452, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",25
10,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.11812874974778236, 0.21493216432834272, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",39
11,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.11812874974778236, 0.21493216432834272, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",12
12,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.06172054501462621, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",34
13,0,2,1,"(0.012289140496983432, 0.0, 0.0, 0.09007764845750801, 0.2555864332118452, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",9
14,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.07154708697467382, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",78
15,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1997027675415996, 0.0)",262
16,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.14033501820132713, 0.21493216432834272, 0.0, 0.0, 0.0, 0.13141114754005329, 0.0)",771
