,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,16,11,12,9,2
1,1,11,13,2,10,5,9,17
2,2,0,16,13,6,3,17,15
3,3,15,3,20,2,9,10,13
4,4,16,8,20,5,18,7,19
5,5,14,4,7,6,0,16,8
6,6,0,20,11,7,9,4,14
7,7,8,19,3,7,2,13,9
8,8,13,14,3,4,15,1,0
9,9,13,19,12,9,5,16,10
10,10,6,15,17,10,5,7,2
11,11,2,19,0,10,12,11,16
12,12,13,11,12,7,16,19,18
13,13,13,9,3,14,11,16,5
14,14,16,3,13,10,20,2,19
15,15,0,11,7,2,17,8,14
16,16,12,18,5,7,17,11,3
17,17,10,11,1,8,6,14,0
18,18,12,13,8,14,7,4,16
19,19,7,17,15,16,1,18,8
20,20,4,17,18,13,16,11,1
21,21,6,0,3,20,8,9,16
22,22,20,15,4,8,9,5,19
23,23,7,4,1,3,8,9,20
24,24,9,14,19,20,2,13,3
25,25,8,15,11,1,12,19,16
26,26,14,4,19,16,13,10,6
27,27,16,17,3,19,5,20,8
28,28,10,7,18,8,4,20,3
29,29,10,16,8,5,0,12,2
30,30,2,5,0,1,7,10,16
31,31,3,20,14,19,9,13,8
32,32,20,16,11,19,4,8,0
33,33,19,5,10,17,9,14,12
34,34,10,8,20,5,9,12,7
35,35,12,8,13,14,6,11,2
36,36,6,13,10,18,19,7,2
37,37,10,9,12,14,6,7,18
38,38,8,14,16,20,4,15,1
39,39,14,19,2,16,6,1,0
40,40,8,3,11,7,12,16,0
41,41,6,9,17,20,7,11,13
42,42,14,2,15,9,19,11,17
43,43,11,19,18,17,2,13,7
44,44,0,2,18,16,7,14,13
45,45,4,16,6,2,18,15,5
46,46,1,13,16,15,9,2,7
47,47,6,16,15,7,3,4,5
48,48,4,15,8,20,1,13,7
