,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,10,0,17,20,3,1
1,1,15,20,13,19,9,17,11
2,2,14,7,18,20,9,12,3
3,3,3,2,5,19,6,11,10
4,4,4,15,18,19,10,8,9
5,5,12,14,9,5,4,0,2
6,6,18,3,0,7,19,15,6
7,7,5,17,7,18,8,15,4
8,8,10,14,9,4,5,20,15
9,9,4,2,5,13,7,9,20
10,10,6,16,14,5,13,10,17
11,11,5,16,18,20,0,14,13
12,12,18,3,12,19,4,9,7
13,13,4,7,13,17,5,8,18
14,14,16,9,1,8,7,3,12
15,15,9,13,16,8,1,11,0
16,16,13,1,16,5,15,4,10
17,17,1,6,13,2,18,3,7
18,18,20,11,0,14,8,7,17
19,19,19,14,3,16,5,8,0
20,20,8,11,13,10,2,12,17
21,21,18,14,6,2,17,16,20
22,22,15,18,11,2,10,6,8
23,23,0,1,16,7,11,3,14
24,24,19,8,20,17,15,0,4
25,25,11,8,10,6,12,4,13
26,26,3,8,18,19,5,15,11
27,27,6,7,18,14,2,11,3
28,28,12,19,10,1,2,6,3
29,29,16,13,15,20,0,3,8
30,30,3,0,2,20,6,10,16
31,31,7,9,5,10,15,11,16
32,32,9,18,13,14,7,19,12
33,33,2,16,15,19,5,4,12
34,34,19,0,17,14,10,6,9
35,35,15,6,1,20,13,4,17
36,36,15,8,1,5,19,0,11
37,37,2,7,11,15,14,9,17
38,38,9,20,5,15,10,16,8
39,39,16,20,4,8,2,5,7
40,40,6,5,14,13,1,19,0
41,41,15,8,4,14,0,5,10
42,42,15,11,19,4,2,12,5
43,43,20,10,16,13,19,5,0
44,44,5,11,20,17,10,15,16
45,45,11,3,10,6,16,5,8
46,46,12,14,18,13,2,1,16
47,47,11,19,9,5,8,10,18
48,48,5,7,12,8,2,1,20
