,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,19,8,6,0,14,1
1,1,6,10,19,0,11,7,15
2,2,16,2,18,17,20,12,5
3,3,4,11,2,19,0,17,16
4,4,17,15,13,19,0,12,3
5,5,12,17,13,2,9,0,6
6,6,15,20,9,5,18,7,13
7,7,4,15,6,16,2,3,19
8,8,2,1,20,10,14,11,6
9,9,0,18,3,14,19,11,7
10,10,14,7,12,3,17,6,4
11,11,8,7,14,6,12,15,0
12,12,13,8,5,7,10,2,0
13,13,17,2,0,3,14,5,6
14,14,18,14,9,17,2,6,10
15,15,6,2,8,20,5,12,16
16,16,4,13,11,9,14,7,5
17,17,18,7,9,15,8,14,1
18,18,17,13,0,20,14,9,12
19,19,20,12,9,11,4,18,10
20,20,13,1,5,19,4,18,9
21,21,20,2,17,1,5,4,10
22,22,11,9,19,20,16,5,4
23,23,10,12,2,8,15,13,0
24,24,0,19,1,11,8,18,12
25,25,4,19,8,11,14,1,17
26,26,10,4,11,6,8,14,1
27,27,12,20,13,5,9,19,17
28,28,4,13,16,1,7,6,10
29,29,7,3,20,13,11,1,15
30,30,3,18,15,6,17,14,7
31,31,14,13,17,12,11,0,15
32,32,13,8,14,19,15,1,6
33,33,12,5,18,7,8,20,2
34,34,9,8,5,4,13,17,7
35,35,7,4,0,14,16,9,10
36,36,13,18,10,11,20,1,19
37,37,9,19,16,10,5,2,18
38,38,2,20,16,10,15,12,13
39,39,5,18,19,13,8,11,17
40,40,11,20,14,17,12,1,4
41,41,16,2,14,8,17,11,20
42,42,5,7,11,18,0,12,8
43,43,10,12,6,8,1,16,19
44,44,19,7,5,10,14,3,11
45,45,7,4,16,1,19,10,18
46,46,17,15,8,5,7,14,12
47,47,1,20,11,9,7,4,15
48,48,3,7,6,2,0,16,9
