,round,tube0,tube1,tube2
0,0,1,4,5
1,1,1,8,7
2,2,6,0,2
3,3,5,3,1
4,4,7,8,1
5,5,7,4,6
6,6,8,0,1
7,7,9,5,7
8,8,7,6,9
9,9,3,7,9
10,10,7,0,5
11,11,9,1,3
12,12,7,1,2
13,13,8,2,5
14,14,2,1,8
15,15,4,0,3
16,16,3,8,7
17,17,1,8,9
18,18,5,0,9
19,19,6,8,3
20,20,3,5,8
21,21,7,1,0
22,22,4,0,9
23,23,3,7,0
