,round,tube0,tube1,tube2
0,0,6,5,9
1,1,7,1,0
2,2,5,6,0
3,3,1,3,8
4,4,2,9,5
5,5,7,4,3
6,6,6,7,2
7,7,8,5,0
8,8,7,0,6
9,9,0,6,1
10,10,5,1,0
11,11,6,7,4
12,12,5,1,8
13,13,7,4,5
14,14,1,2,0
15,15,3,2,7
16,16,1,3,8
17,17,7,3,5
18,18,7,6,0
19,19,8,4,6
20,20,2,1,3
21,21,3,6,1
22,22,8,3,0
23,23,0,1,7
