,round,tube0,tube1,tube2
0,0,0,8,7
1,1,5,4,8
2,2,4,5,1
3,3,3,5,9
4,4,7,3,2
5,5,2,9,7
6,6,9,7,5
7,7,9,0,8
8,8,2,1,3
9,9,7,9,2
10,10,0,4,9
11,11,1,5,2
12,12,2,9,5
13,13,2,3,5
14,14,1,4,7
15,15,9,0,8
16,16,1,4,9
17,17,3,7,9
18,18,4,5,1
19,19,2,9,5
20,20,0,2,9
21,21,2,0,1
22,22,3,5,2
23,23,5,1,0
