,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.0, 0.11470210668517589, 0.0, 0.0, 0.10014652421348236, 0.0, 0.0, 0.0, 0.11381775348276484)",1
1,0,0,1,"(0.0, 0.0, 0.12742002524788934, 0.0, 0.0, 0.1046989859720462, 0.0, 0.0, 0.0, 0.05001764819760575)",1
2,0,0,1,"(0.0, 0.0, 0.09020069848194295, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",1
3,0,0,1,"(0.0, 0.0, 0.10684808234572729, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09819940323212137)",1
4,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.07474493476769006)",1
5,0,0,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",366
6,0,0,1,"(0.0, 0.0, 0.05325061403545946, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",4
7,0,0,2,"(0.0, 0.15023190704395425, 0.0, 0.4040474799620638, 0.0, 0.0, 0.2640465549621217, 0.0, 0.0, 0.0)",7
8,0,0,4,"(0.18133528319020414, 0.03459178595702372, 0.27515118758613866, 0.2245834099047765, 0.008517090718657762, 0.0, 0.0, 0.0, 0.0, 0.17724391245611096)",9
9,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.3818677736561376, 0.16154918232038468, 0.0, 0.0, 0.2477574097883513, 0.0)",9
10,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.09406889176253037, 0.0, 0.0)",2
11,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.144512397589605, 0.0, 0.0)",2
12,0,0,8,"(0.09054803493806127, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",2
13,0,0,8,"(0.19235562551390653, 0.08413208408530556, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",3
14,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.1116381245929446, 0.0, 0.0)",216
15,0,0,8,"(0.19235562551390653, 0.046525949225991035, 0.0, 0.0, 0.07022106556493442, 0.0, 0.08319516954615302, 0.07209667138185187, 0.0, 0.0)",3
