,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,19,5,8,3,6,7
1,1,18,11,15,19,17,7,1
2,2,2,12,14,16,3,0,17
3,3,19,2,3,13,7,16,17
4,4,8,2,17,9,11,18,16
5,5,10,4,18,1,15,6,11
6,6,7,0,17,1,10,6,3
7,7,16,15,3,17,6,2,19
8,8,19,20,7,0,1,11,9
9,9,13,3,0,11,18,12,20
10,10,19,12,10,7,2,11,20
11,11,4,9,6,20,19,15,7
12,12,1,3,9,20,2,19,16
13,13,5,8,9,11,0,12,15
14,14,13,2,9,17,1,7,8
15,15,18,16,20,13,15,7,12
16,16,0,15,10,2,3,4,13
17,17,14,9,8,11,0,17,13
18,18,2,7,0,6,1,20,15
19,19,7,16,12,8,6,3,10
20,20,1,4,19,20,14,11,13
21,21,4,1,6,16,5,13,9
22,22,18,8,15,5,4,14,16
23,23,2,16,7,13,0,17,15
24,24,7,18,2,20,17,3,11
25,25,8,12,7,0,2,13,18
26,26,1,20,11,10,19,4,3
27,27,5,7,0,14,15,2,16
28,28,19,14,2,4,13,8,16
29,29,5,1,17,2,0,3,18
30,30,14,9,8,19,16,11,18
31,31,7,0,5,16,20,12,17
32,32,0,7,14,5,3,4,18
33,33,2,8,9,14,4,15,13
34,34,16,20,8,14,15,10,17
35,35,1,13,17,7,12,6,3
36,36,20,17,15,5,0,8,6
37,37,12,4,10,15,19,8,14
38,38,4,11,3,0,7,14,15
39,39,7,14,19,4,20,1,3
40,40,18,7,16,0,5,10,4
41,41,12,7,10,13,3,20,6
42,42,10,17,2,19,9,16,11
43,43,0,14,7,16,13,17,11
44,44,15,6,2,18,3,13,4
45,45,2,13,15,11,7,18,4
46,46,4,0,3,5,20,7,15
47,47,12,2,14,16,0,5,6
48,48,14,9,5,11,4,10,19
