,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,8,12,3,11,16,18
1,1,9,16,17,12,6,4,1
2,2,14,1,3,0,4,15,12
3,3,3,16,8,18,19,5,14
4,4,16,6,13,12,2,9,3
5,5,17,0,14,20,2,15,16
6,6,6,4,15,2,20,3,0
7,7,15,18,13,11,5,16,12
8,8,13,6,1,15,19,4,20
9,9,13,0,16,2,8,4,9
10,10,0,4,3,11,1,14,2
11,11,0,13,8,10,2,17,11
12,12,19,2,7,4,17,12,6
13,13,4,12,8,20,16,9,1
14,14,14,4,3,20,6,5,18
15,15,13,6,10,15,17,14,8
16,16,10,8,5,11,17,15,14
17,17,7,19,11,13,20,10,4
18,18,2,18,0,6,19,15,16
19,19,3,0,8,9,4,16,12
20,20,9,6,2,20,0,5,12
21,21,19,2,1,4,3,6,9
22,22,17,9,1,16,20,4,2
23,23,19,1,3,5,17,6,12
24,24,6,4,7,19,11,0,9
25,25,12,15,9,0,19,7,20
26,26,6,9,2,14,0,13,10
27,27,11,13,10,18,14,6,8
28,28,5,2,3,19,12,17,9
29,29,0,1,8,19,9,14,13
30,30,17,16,0,7,20,18,13
31,31,11,7,17,10,16,15,18
32,32,17,6,4,3,5,0,7
33,33,3,9,8,10,4,2,7
34,34,7,10,4,20,16,19,1
35,35,12,9,18,1,16,7,19
36,36,7,19,1,12,2,17,4
37,37,10,19,8,11,5,6,16
38,38,17,7,3,6,20,0,13
39,39,9,13,14,7,5,19,8
40,40,0,7,3,6,9,11,15
41,41,2,17,8,5,18,16,19
42,42,17,3,18,15,7,20,14
43,43,17,4,15,10,0,9,11
44,44,8,18,11,16,5,6,15
45,45,13,18,15,0,1,6,11
46,46,19,8,9,20,2,1,4
47,47,10,18,9,5,4,12,2
48,48,0,4,7,14,2,19,9
