,round,tube0,tube1,tube2
0,0,1,4,2
1,1,7,8,1
2,2,5,6,3
3,3,0,4,3
4,4,0,3,9
5,5,1,4,0
6,6,4,0,1
7,7,0,4,9
8,8,2,4,7
9,9,2,5,0
10,10,0,4,3
11,11,3,8,7
12,12,5,3,8
13,13,7,5,0
14,14,2,5,0
15,15,7,3,4
16,16,9,5,8
17,17,5,3,9
18,18,0,9,4
19,19,7,0,8
20,20,1,0,3
21,21,3,6,7
22,22,7,6,2
23,23,4,0,1
