,round,tube0,tube1,tube2
0,0,9,8,3
1,1,9,1,8
2,2,9,5,4
3,3,8,6,5
4,4,3,9,1
5,5,2,0,7
6,6,3,5,4
7,7,5,3,4
8,8,3,0,1
9,9,6,9,5
10,10,8,5,0
11,11,3,4,7
12,12,4,2,6
13,13,5,8,9
14,14,1,4,0
15,15,2,6,1
16,16,3,8,6
17,17,5,9,4
18,18,3,6,8
19,19,4,6,1
20,20,9,1,2
21,21,0,1,8
22,22,7,5,6
23,23,4,9,6
