,round,tube0,tube1,tube2
0,0,1,2,5
1,1,4,7,6
2,2,4,5,9
3,3,6,4,9
4,4,0,4,7
5,5,9,6,0
6,6,3,6,0
7,7,0,9,3
8,8,7,1,5
9,9,0,8,7
10,10,2,8,9
11,11,0,6,8
12,12,5,2,0
13,13,0,6,1
14,14,5,0,6
15,15,9,3,5
16,16,5,6,0
17,17,3,8,4
18,18,8,4,0
19,19,4,2,0
20,20,1,9,8
21,21,4,9,2
22,22,4,0,2
23,23,5,4,9
