,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,16,14,15,18,2,8
1,1,6,18,7,9,4,10,16
2,2,18,0,15,4,6,13,2
3,3,17,7,1,3,13,8,18
4,4,17,20,19,2,5,6,1
5,5,17,13,16,15,0,1,3
6,6,16,13,18,2,9,10,8
7,7,10,2,3,11,16,1,0
8,8,18,3,4,6,12,19,8
9,9,15,13,4,10,16,0,7
10,10,18,8,10,5,2,11,14
11,11,3,1,10,4,0,9,18
12,12,12,4,18,15,16,11,17
13,13,18,20,19,13,17,2,12
14,14,3,12,16,19,10,8,13
15,15,16,1,8,12,20,11,9
16,16,12,5,7,14,10,1,2
17,17,12,18,7,2,16,1,17
18,18,17,10,13,20,7,19,0
19,19,1,16,20,6,0,15,12
20,20,12,14,0,1,19,11,20
21,21,14,17,3,7,20,6,19
22,22,18,9,19,12,6,16,10
23,23,4,14,5,18,6,8,20
24,24,13,5,8,15,16,11,12
25,25,7,11,6,20,4,18,2
26,26,15,0,10,9,14,8,17
27,27,12,2,6,3,5,7,11
28,28,20,2,11,9,10,15,5
29,29,1,0,3,6,10,17,12
30,30,11,14,20,8,7,19,9
31,31,4,2,7,5,9,1,19
32,32,15,9,10,0,14,16,1
33,33,18,0,5,14,7,8,16
34,34,14,5,11,18,12,6,2
35,35,11,9,0,8,13,19,2
36,36,7,19,2,13,18,16,0
37,37,3,9,14,2,19,8,1
38,38,6,0,7,8,14,19,3
39,39,9,8,3,15,20,17,11
40,40,6,9,13,15,1,4,3
41,41,20,18,7,0,13,11,5
42,42,6,0,19,14,12,7,8
43,43,14,3,13,6,0,7,16
44,44,19,1,4,18,10,8,2
45,45,13,4,3,0,10,8,9
46,46,3,18,12,7,15,9,6
47,47,4,8,13,12,0,5,3
48,48,15,11,13,6,0,7,10
