,round,tube,sp,st,final_pop
0,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03489453547797517, 0.0, 0.0007443166727574958, 0.00968281340040363, 0.027620616827367193, 0.005662088617961285, 0.017363411526092432)",254
1,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0022610379264374927, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.022790005137129168)",25
2,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03489453547797517, 0.0, 0.0007443166727574958, 0.005877096733122057, 0.027620616827367193, 0.005662088617961285, 0.017363411526092432)",16
3,0,0,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.022790005137129168)",114
4,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0022610379264374927, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.022790005137129168)",13
5,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.03489453547797517, 0.0, 0.0007443166727574958, 0.00968281340040363, 0.027620616827367193, 0.005662088617961285, 0.017363411526092432)",214
6,0,1,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.022790005137129168)",153
7,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0014291004804860002, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.022790005137129168)",193
8,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03489453547797517, 0.0, 0.0007443166727574958, 0.005877096733122057, 0.027620616827367193, 0.005662088617961285, 0.017363411526092432)",8
9,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03489453547797517, 0.0, 0.0007443166727574958, 0.00968281340040363, 0.027620616827367193, 0.005662088617961285, 0.017363411526092432)",214
10,0,2,4,"(0.03136505589717127, 0.0, 0.0, 0.03248678328236583, 0.0, 0.0022610379264374927, 0.01586352477703272, 0.027620616827367193, 0.005662088617961285, 0.022790005137129168)",13
