,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,17,18,3,1,14,13
1,1,6,17,18,19,2,11,13
2,2,12,14,13,10,5,7,9
3,3,12,18,14,20,15,16,7
4,4,8,0,17,3,16,12,4
5,5,3,16,13,11,9,19,17
6,6,6,3,12,18,15,1,20
7,7,20,3,6,8,13,4,5
8,8,4,8,13,17,5,7,14
9,9,14,12,13,16,3,17,19
10,10,4,2,12,18,1,6,7
11,11,3,15,0,11,2,4,6
12,12,1,10,6,19,13,0,17
13,13,13,10,1,8,12,11,16
14,14,1,16,20,14,17,18,19
15,15,12,10,3,18,19,1,14
16,16,8,1,7,14,19,15,2
17,17,5,18,1,16,11,9,10
18,18,19,10,3,8,4,15,5
19,19,1,10,0,17,9,19,18
20,20,14,1,4,17,5,0,20
21,21,2,10,13,19,6,8,20
22,22,17,2,0,7,4,14,8
23,23,19,9,4,20,2,8,16
24,24,9,13,10,3,6,18,12
25,25,0,4,16,2,10,1,5
26,26,3,5,0,20,6,12,14
27,27,12,4,17,5,3,1,6
28,28,0,7,8,13,9,14,20
29,29,2,9,3,20,15,4,13
30,30,20,17,18,11,4,1,10
31,31,12,1,5,14,8,4,10
32,32,5,14,13,15,19,3,17
33,33,9,13,3,0,20,19,14
34,34,19,11,2,0,13,12,6
35,35,5,18,8,16,14,4,13
36,36,20,18,7,13,3,16,17
37,37,13,20,10,14,11,19,0
38,38,4,16,9,3,17,12,7
39,39,1,0,2,10,20,6,16
40,40,18,19,1,2,8,7,13
41,41,1,11,12,0,10,8,13
42,42,3,17,19,20,9,6,15
43,43,3,0,19,18,9,15,16
44,44,19,11,3,16,10,20,12
45,45,3,5,4,19,17,11,2
46,46,12,15,10,11,14,2,18
47,47,6,16,20,4,2,1,15
48,48,4,3,11,5,14,13,8
