,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,19,14,2,4,16,12
1,1,6,18,20,15,1,8,3
2,2,17,16,18,7,5,11,6
3,3,7,19,3,5,14,17,8
4,4,17,13,4,15,1,11,19
5,5,5,4,7,17,18,8,16
6,6,16,17,9,7,13,4,5
7,7,1,20,10,17,8,4,11
8,8,17,19,9,6,16,8,1
9,9,4,20,18,16,6,14,19
10,10,7,16,4,13,12,5,14
11,11,6,0,13,8,17,3,19
12,12,17,6,4,3,15,16,5
13,13,4,17,20,15,0,2,3
14,14,7,12,16,1,9,15,5
15,15,12,1,9,14,4,6,19
16,16,17,19,1,5,8,16,13
17,17,2,3,12,7,17,14,13
18,18,0,6,12,1,10,18,19
19,19,19,10,1,7,9,17,18
20,20,12,4,1,2,18,6,13
21,21,2,18,4,17,12,8,20
22,22,12,13,1,10,14,7,5
23,23,17,20,2,10,16,8,18
24,24,3,20,7,15,12,14,1
25,25,19,14,5,20,8,3,0
26,26,1,0,8,4,19,14,2
27,27,12,13,6,15,1,20,0
28,28,17,1,6,5,2,19,11
29,29,8,9,1,17,4,15,16
30,30,0,19,13,15,14,6,5
31,31,7,6,4,16,14,12,13
32,32,17,10,0,5,19,16,13
33,33,9,12,15,7,11,14,1
34,34,6,1,17,9,19,18,5
35,35,13,20,19,3,0,17,9
36,36,9,7,14,6,18,3,16
37,37,0,11,4,16,17,19,12
38,38,15,9,7,16,8,10,6
39,39,20,14,1,19,11,0,12
40,40,18,14,17,5,4,2,20
41,41,13,3,20,12,16,19,18
42,42,8,18,17,11,13,0,6
43,43,7,15,1,19,8,3,9
44,44,9,7,1,11,15,16,20
45,45,12,6,7,15,0,5,16
46,46,11,16,8,6,9,10,2
47,47,17,3,6,12,4,1,18
48,48,13,15,10,17,2,0,4
