,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,8,13,12,7,18
1,1,19,16,7,8,0,20,1
2,2,17,12,9,18,11,3,2
3,3,8,19,9,2,12,0,16
4,4,7,6,8,10,4,17,9
5,5,10,14,4,11,8,5,2
6,6,1,17,16,7,15,0,18
7,7,18,19,6,15,5,3,8
8,8,16,20,4,5,12,18,7
9,9,6,3,5,2,4,10,1
10,10,9,12,15,8,16,11,17
11,11,11,10,1,8,9,5,2
12,12,8,18,20,11,14,15,9
13,13,7,5,4,0,9,2,16
14,14,8,20,3,17,19,4,0
15,15,0,1,7,2,3,15,8
16,16,3,15,11,6,20,12,10
17,17,1,8,2,15,9,16,20
18,18,15,3,10,12,4,18,5
19,19,19,1,12,9,15,2,3
20,20,14,13,2,16,7,8,19
21,21,12,10,16,7,6,1,8
22,22,1,19,9,13,12,3,8
23,23,4,20,9,19,12,13,2
24,24,2,1,19,6,4,3,18
25,25,7,13,18,3,20,6,4
26,26,13,18,9,6,10,14,12
27,27,20,14,5,17,15,16,4
28,28,18,19,10,5,7,4,8
29,29,9,14,15,18,13,6,10
30,30,7,2,5,6,13,0,20
31,31,5,3,19,12,2,16,13
32,32,2,1,10,18,11,19,14
33,33,16,7,5,1,8,18,20
34,34,16,8,1,12,17,3,5
35,35,9,18,3,19,14,20,0
36,36,10,19,0,18,15,4,13
37,37,14,11,6,4,1,15,8
38,38,3,0,12,5,2,13,20
39,39,2,16,13,15,0,11,3
40,40,12,0,19,3,1,9,7
41,41,19,8,6,12,14,16,18
42,42,8,17,4,14,19,16,9
43,43,7,6,8,3,2,15,13
44,44,19,20,9,6,3,10,5
45,45,15,1,0,6,5,19,13
46,46,9,10,7,20,5,3,8
47,47,2,16,20,3,19,11,4
48,48,11,17,12,4,6,1,16
