,round,tube0,tube1,tube2
0,0,1,7,4
1,1,2,0,1
2,2,7,5,9
3,3,3,7,4
4,4,8,5,9
5,5,2,6,7
6,6,0,7,2
7,7,9,8,5
8,8,5,7,3
9,9,8,4,1
10,10,7,9,1
11,11,9,2,5
12,12,5,8,6
13,13,5,7,0
14,14,4,3,2
15,15,7,9,2
16,16,4,1,5
17,17,1,7,3
18,18,1,4,6
19,19,0,1,8
20,20,6,4,9
21,21,6,0,3
22,22,3,8,7
23,23,0,8,2
