,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,13,15,12,8,14,17
1,1,1,20,11,16,5,19,0
2,2,16,18,3,20,8,7,1
3,3,4,8,20,14,11,10,18
4,4,15,0,14,11,10,5,1
5,5,2,6,4,17,5,14,8
6,6,4,6,3,10,11,1,2
7,7,0,17,3,15,16,11,18
8,8,1,9,5,19,4,2,16
9,9,13,8,1,2,4,19,5
10,10,11,18,12,3,14,8,16
11,11,8,6,0,4,19,1,5
12,12,13,3,0,15,4,16,11
13,13,8,3,16,11,4,19,15
14,14,8,14,9,1,12,7,18
15,15,17,11,14,10,12,4,16
16,16,6,5,11,9,15,14,1
17,17,11,20,15,3,9,10,2
18,18,17,0,6,11,13,3,15
19,19,5,13,9,7,20,16,12
20,20,12,19,10,17,20,3,4
21,21,1,3,15,4,16,6,0
22,22,5,16,0,12,17,20,2
23,23,18,4,16,1,12,9,6
24,24,9,14,18,2,5,20,15
25,25,3,8,13,1,5,9,11
26,26,7,15,3,4,19,17,12
27,27,4,15,13,11,14,3,6
28,28,3,17,12,13,2,0,11
29,29,12,16,18,0,8,7,19
30,30,9,10,16,11,13,2,18
31,31,8,16,1,2,10,9,12
32,32,16,0,11,12,5,18,6
33,33,10,16,9,2,20,3,12
34,34,17,5,15,14,1,8,18
35,35,20,14,16,4,12,6,0
36,36,3,4,10,0,8,2,17
37,37,11,13,18,4,7,3,17
38,38,8,19,18,1,13,20,7
39,39,4,16,20,17,3,1,19
40,40,10,1,8,16,6,14,3
41,41,0,9,20,5,7,15,10
42,42,17,18,6,16,2,4,7
43,43,9,20,15,8,18,1,17
44,44,12,5,4,2,14,3,15
45,45,18,10,6,3,11,14,8
46,46,18,10,7,17,14,16,13
47,47,19,6,7,17,15,14,13
48,48,3,2,20,6,0,1,16
