,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,16,17,3,9,20,4
1,1,11,10,0,3,14,18,6
2,2,10,19,0,15,12,8,4
3,3,16,15,5,14,0,17,6
4,4,10,7,19,1,4,12,14
5,5,16,3,12,6,19,1,0
6,6,3,15,9,8,18,16,19
7,7,9,12,20,4,5,19,10
8,8,20,5,6,16,17,7,8
9,9,6,8,13,12,5,3,17
10,10,10,17,2,5,7,19,0
11,11,18,10,0,17,3,6,9
12,12,0,13,7,8,6,1,3
13,13,8,7,20,5,0,14,4
14,14,1,10,20,12,11,18,13
15,15,11,4,16,3,9,6,1
16,16,0,16,1,15,20,18,6
17,17,12,8,4,9,16,0,14
18,18,18,13,14,15,16,4,17
19,19,20,15,2,3,8,17,7
20,20,10,5,3,14,8,11,6
21,21,19,13,2,4,18,3,10
22,22,7,2,11,4,14,1,5
23,23,6,9,20,7,19,8,16
24,24,17,14,7,5,19,6,11
25,25,18,15,20,9,10,11,0
26,26,10,4,0,19,2,20,14
27,27,7,13,11,19,3,4,2
28,28,10,13,4,3,5,12,9
29,29,5,2,6,19,4,13,14
30,30,7,3,6,19,4,0,2
31,31,9,13,5,16,17,8,0
32,32,14,15,6,19,17,10,12
33,33,11,13,2,7,1,5,20
34,34,17,5,13,4,10,18,3
35,35,4,13,0,19,11,1,18
36,36,15,5,1,17,3,18,16
37,37,1,17,5,18,11,8,14
38,38,20,1,19,12,6,3,4
39,39,2,10,15,20,8,5,11
40,40,17,5,19,4,15,16,20
41,41,8,5,4,20,12,14,9
42,42,3,17,11,7,9,8,10
43,43,6,13,10,19,2,4,18
44,44,16,15,20,6,1,19,2
45,45,6,9,18,19,3,20,4
46,46,18,3,8,12,10,1,11
47,47,15,7,12,6,3,0,4
48,48,19,6,18,2,7,10,9
