,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,20,12,10,11,19,3
1,1,14,1,4,13,3,11,7
2,2,7,15,4,11,8,16,5
3,3,19,13,0,14,10,1,5
4,4,6,0,17,16,19,9,3
5,5,7,2,5,15,20,17,16
6,6,3,1,4,13,14,0,19
7,7,12,4,7,19,15,11,6
8,8,5,8,18,0,19,14,6
9,9,2,3,12,15,19,9,20
10,10,16,4,2,1,0,5,18
11,11,16,13,20,4,19,11,7
12,12,15,7,20,18,6,2,11
13,13,19,17,15,12,18,13,9
14,14,1,11,9,10,12,19,0
15,15,13,10,3,8,15,1,14
16,16,7,14,16,2,8,19,10
17,17,1,0,5,18,12,20,17
18,18,18,3,13,11,8,5,12
19,19,7,3,14,20,8,0,4
20,20,5,4,17,11,15,8,19
21,21,6,16,20,8,15,1,17
22,22,3,13,9,8,5,11,20
23,23,9,13,14,15,16,12,2
24,24,1,20,9,17,10,0,13
25,25,20,1,10,18,19,2,3
26,26,4,17,12,10,15,6,20
27,27,17,1,10,14,6,15,5
28,28,2,0,6,16,11,3,1
29,29,13,5,6,17,20,11,12
30,30,16,6,18,7,10,8,12
31,31,6,7,10,15,3,19,0
32,32,18,1,8,15,5,4,10
33,33,0,18,4,19,15,2,20
34,34,1,17,20,3,9,11,13
35,35,2,1,6,9,10,17,13
36,36,17,6,7,3,10,4,1
37,37,14,5,7,13,9,17,0
38,38,0,8,11,17,14,10,3
39,39,17,19,8,14,16,10,3
40,40,20,2,18,9,5,3,14
41,41,15,16,19,5,9,4,1
42,42,14,8,16,12,7,19,3
43,43,10,14,15,8,11,5,20
44,44,12,20,15,17,13,16,3
45,45,16,18,9,1,0,12,3
46,46,6,1,17,5,2,16,11
47,47,3,10,1,11,15,2,13
48,48,1,19,8,15,2,18,5
