,round,tube0,tube1,tube2
0,0,7,3,9
1,1,6,0,2
2,2,9,6,8
3,3,4,2,5
4,4,9,2,0
5,5,6,7,1
6,6,3,8,5
7,7,5,8,9
8,8,9,1,8
9,9,6,0,1
10,10,4,7,6
11,11,3,0,9
12,12,1,9,2
13,13,3,0,2
14,14,2,8,1
15,15,3,9,2
16,16,5,4,1
17,17,3,9,8
18,18,2,9,0
19,19,3,8,4
20,20,2,5,6
21,21,1,8,7
22,22,3,7,6
23,23,3,7,8
