,round,tube,sp,st,final_pop
0,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.07018923911739403)",368
1,0,0,8,"(0.0, 0.0, 0.011104378635121035, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.11532658026885824)",2
2,0,0,8,"(0.0, 0.0, 0.008094312211577939, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1277894068292079)",4
3,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.07372240142861913, 0.11532658026885824)",6
4,0,0,8,"(0.0, 0.0, 0.011115177677429623, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.07018923911739403)",21
5,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.03638145440251015, 0.0, 0.0, 0.0, 0.10496992698505436, 0.0600164742083264)",1
6,0,1,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.07018923911739403)",476
7,0,1,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.07372240142861913, 0.11532658026885824)",41
8,0,1,8,"(0.0, 0.0, 0.011115177677429623, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.07018923911739403)",73
9,0,1,8,"(0.0, 0.0, 0.011104378635121035, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.11532658026885824)",7
10,0,1,8,"(0.0, 0.0, 0.008094312211577939, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1277894068292079)",6
11,0,2,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.07018923911739403)",559
12,0,2,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.07372240142861913, 0.11532658026885824)",28
13,0,2,8,"(0.0, 0.0, 0.011115177677429623, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.07018923911739403)",33
14,0,2,8,"(0.0, 0.0, 0.011104378635121035, 0.0, 0.02532929724624815, 0.0, 0.0, 0.0, 0.10496992698505436, 0.11532658026885824)",9
