,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,1,8,18,4,7,0
1,1,0,16,12,17,14,18,8
2,2,8,18,7,3,1,5,4
3,3,0,15,2,1,5,11,7
4,4,10,6,1,0,15,4,2
5,5,9,3,7,0,8,1,2
6,6,18,1,7,4,8,6,16
7,7,0,16,6,4,8,17,15
8,8,9,13,3,10,2,19,5
9,9,20,3,8,7,0,2,12
10,10,4,12,7,5,11,9,8
11,11,14,2,4,1,20,18,5
12,12,0,1,2,5,7,15,8
13,13,2,1,16,4,10,8,0
14,14,19,5,9,13,0,20,17
15,15,13,7,18,19,16,4,0
16,16,1,6,7,19,8,14,15
17,17,5,14,8,6,7,4,18
18,18,3,10,9,16,8,2,7
19,19,9,0,12,8,4,2,7
20,20,9,19,6,3,16,13,14
21,21,20,3,5,12,18,4,19
22,22,19,11,14,6,7,8,18
23,23,18,4,0,3,12,19,17
24,24,1,3,11,18,19,9,13
25,25,14,17,11,10,6,20,15
26,26,2,0,19,1,20,15,4
27,27,7,1,19,8,0,3,14
28,28,16,14,0,1,3,2,18
29,29,12,20,16,7,14,15,6
30,30,2,11,16,14,13,0,4
31,31,17,1,15,13,14,18,10
32,32,19,0,2,5,15,4,13
33,33,11,6,12,7,19,5,14
34,34,14,6,18,2,8,19,3
35,35,6,3,1,19,2,5,0
36,36,13,1,4,2,3,20,15
37,37,20,5,14,12,0,1,2
38,38,11,20,8,13,15,12,16
39,39,11,6,20,7,8,12,13
40,40,3,9,1,18,12,13,10
41,41,0,16,2,3,11,13,15
42,42,0,15,16,7,1,11,14
43,43,5,2,18,7,4,19,0
44,44,2,4,14,3,1,6,0
45,45,1,8,18,4,0,2,3
46,46,17,5,0,1,7,2,12
47,47,7,19,0,6,2,16,18
48,48,17,7,18,1,2,13,6
