,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,0,1,18,17,8,11
1,1,16,6,2,17,10,12,13
2,2,8,10,7,20,6,1,17
3,3,6,13,3,9,8,0,20
4,4,3,9,20,8,14,11,2
5,5,8,12,18,2,4,6,13
6,6,1,12,6,5,20,9,14
7,7,6,11,15,3,0,1,10
8,8,14,6,8,5,7,9,17
9,9,7,1,4,0,9,13,6
10,10,11,12,15,5,0,16,17
11,11,5,19,15,18,12,9,7
12,12,4,3,15,13,1,16,9
13,13,17,10,0,6,9,12,4
14,14,14,19,4,2,16,17,3
15,15,5,19,13,0,11,15,17
16,16,10,9,15,19,13,18,8
17,17,15,2,3,7,0,5,13
18,18,7,17,19,14,6,3,16
19,19,6,12,1,3,5,19,0
20,20,13,9,8,1,11,2,4
21,21,11,12,18,1,5,7,10
22,22,15,2,9,18,6,20,5
23,23,4,8,13,5,6,17,9
24,24,5,9,10,12,7,13,1
25,25,0,17,2,20,12,19,18
26,26,4,5,17,15,7,8,2
27,27,9,5,8,6,14,15,10
28,28,18,9,13,7,4,14,17
29,29,6,10,2,18,14,12,20
30,30,12,17,7,6,8,11,3
31,31,6,10,9,12,19,0,8
32,32,20,6,17,19,16,15,8
33,33,2,10,18,8,13,9,11
34,34,19,4,15,14,6,13,9
35,35,11,19,13,17,2,20,8
36,36,20,10,8,7,9,4,17
37,37,19,0,3,8,9,16,6
38,38,7,20,1,10,4,2,5
39,39,10,1,20,6,9,17,12
40,40,13,2,12,15,14,0,10
41,41,19,1,6,0,4,3,17
42,42,13,10,0,20,3,12,9
43,43,11,12,17,3,13,14,10
44,44,0,7,16,3,2,1,4
45,45,11,0,19,12,20,5,8
46,46,6,7,19,17,14,11,12
47,47,3,19,16,6,12,18,0
48,48,1,15,3,4,19,6,11
