,round,tube0,tube1,tube2
0,0,8,9,0
1,1,2,6,7
2,2,1,5,2
3,3,0,9,3
4,4,1,5,3
5,5,7,5,4
6,6,7,1,6
7,7,2,0,9
8,8,5,1,9
9,9,1,4,2
10,10,3,8,4
11,11,9,4,2
12,12,3,1,9
13,13,5,2,3
14,14,5,1,4
15,15,9,5,0
16,16,1,3,8
17,17,4,5,6
18,18,0,2,8
19,19,1,6,5
20,20,7,4,6
21,21,9,5,0
22,22,8,5,1
23,23,3,5,7
