,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,13,15,17,7,20,12
1,1,8,11,7,4,3,5,9
2,2,9,12,13,16,15,11,10
3,3,18,8,6,3,17,10,1
4,4,11,13,9,6,8,10,7
5,5,12,20,6,15,7,18,8
6,6,12,0,2,19,20,1,15
7,7,15,9,18,12,8,11,19
8,8,4,7,18,13,9,17,14
9,9,3,4,19,14,17,9,6
10,10,14,11,3,17,7,8,5
11,11,8,1,11,7,14,12,17
12,12,19,12,4,14,0,9,13
13,13,1,8,0,3,18,6,9
14,14,8,18,5,3,10,4,1
15,15,14,16,7,17,15,4,5
16,16,14,11,9,2,16,8,6
17,17,11,1,10,7,6,16,2
18,18,11,14,1,5,0,19,12
19,19,19,7,16,2,0,12,10
20,20,14,16,12,9,8,10,1
21,21,11,0,8,20,1,15,3
22,22,0,16,1,7,6,8,17
23,23,8,18,14,10,16,1,3
24,24,2,6,7,8,11,4,0
25,25,2,6,7,8,5,12,9
26,26,4,10,6,3,14,5,13
27,27,0,9,12,1,15,2,3
28,28,18,7,5,17,4,1,0
29,29,13,14,15,19,9,18,4
30,30,20,3,5,1,4,10,13
31,31,15,4,5,6,3,13,12
32,32,8,7,16,4,9,11,5
33,33,8,5,0,11,4,13,1
34,34,16,9,1,17,11,15,20
35,35,18,6,0,16,17,15,11
36,36,13,6,14,11,7,9,12
37,37,14,17,18,13,11,1,3
38,38,18,20,8,5,7,1,4
39,39,9,15,0,12,5,1,14
40,40,7,17,16,18,5,15,1
41,41,12,20,6,17,9,16,18
42,42,18,3,17,20,19,9,16
43,43,17,2,7,20,11,0,6
44,44,8,7,9,15,17,12,10
45,45,20,3,11,17,0,1,18
46,46,8,13,0,19,1,14,7
47,47,3,15,13,20,14,6,9
48,48,19,0,11,3,4,2,18
