,round,tube0,tube1,tube2
0,0,9,6,5
1,1,6,8,3
2,2,0,9,5
3,3,8,3,0
4,4,3,6,2
5,5,7,2,8
6,6,1,6,8
7,7,8,1,9
8,8,2,8,1
9,9,7,9,6
10,10,9,1,4
11,11,8,3,4
12,12,2,7,9
13,13,6,2,9
14,14,7,6,9
15,15,8,1,9
16,16,7,6,2
17,17,7,5,0
18,18,5,9,3
19,19,7,8,3
20,20,3,6,9
21,21,6,7,1
22,22,3,2,9
23,23,3,8,1
