,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,17,4,13,15,7,12
1,1,3,8,13,20,7,9,4
2,2,3,20,12,10,18,16,13
3,3,5,10,18,11,19,13,1
4,4,4,8,12,11,18,6,2
5,5,7,4,15,2,6,3,20
6,6,1,0,2,16,18,19,10
7,7,0,2,16,5,11,10,17
8,8,2,16,0,14,11,5,17
9,9,17,10,19,11,15,1,14
10,10,19,1,11,16,5,17,18
11,11,3,20,7,8,14,18,19
12,12,11,8,15,1,0,10,2
13,13,0,1,6,2,18,5,13
14,14,5,20,17,8,11,16,7
15,15,16,4,9,17,13,3,0
16,16,1,19,12,14,20,8,3
17,17,7,0,1,3,8,12,20
18,18,2,13,14,10,4,18,15
19,19,5,0,1,16,14,9,10
20,20,3,15,7,5,4,13,16
21,21,5,10,1,7,20,9,16
22,22,16,11,15,3,13,17,7
23,23,4,9,11,19,18,15,20
24,24,5,8,17,18,3,7,19
25,25,16,7,6,3,19,10,1
26,26,13,19,9,10,16,6,4
27,27,17,7,10,18,4,14,16
28,28,17,9,19,18,3,11,1
29,29,8,5,17,1,18,19,14
30,30,11,14,9,5,20,15,7
31,31,16,6,1,11,10,18,19
32,32,8,11,1,6,4,16,17
33,33,16,11,0,1,15,9,8
34,34,15,17,18,9,10,2,14
35,35,3,11,7,6,4,13,5
36,36,5,9,7,0,18,20,19
37,37,19,3,12,14,13,16,0
38,38,15,5,1,6,19,10,2
39,39,12,14,15,19,18,9,16
40,40,0,13,18,19,9,11,16
41,41,8,1,20,10,13,11,15
42,42,6,7,14,1,17,19,5
43,43,17,0,11,9,15,16,4
44,44,14,20,13,10,18,3,16
45,45,14,16,8,2,17,20,3
46,46,18,0,8,1,16,12,19
47,47,6,0,8,1,18,17,15
48,48,0,1,12,8,14,6,20
