,round,tube0,tube1,tube2
0,0,9,3,8
1,1,2,6,5
2,2,1,9,7
3,3,8,0,5
4,4,7,3,0
5,5,3,5,0
6,6,0,3,6
7,7,3,4,5
8,8,3,9,8
9,9,0,9,1
10,10,8,6,7
11,11,2,8,6
12,12,4,5,2
13,13,3,4,6
14,14,2,4,9
15,15,4,3,6
16,16,8,1,0
17,17,6,8,0
18,18,7,1,4
19,19,3,1,6
20,20,8,0,7
21,21,0,8,2
22,22,8,2,5
23,23,3,6,9
