,round,tube0,tube1,tube2
0,0,6,4,9
1,1,2,0,9
2,2,9,4,6
3,3,2,4,8
4,4,9,2,0
5,5,1,9,0
6,6,8,1,9
7,7,7,1,8
8,8,7,0,2
9,9,7,2,3
10,10,0,6,2
11,11,2,0,8
12,12,6,8,5
13,13,2,6,3
14,14,6,4,5
15,15,0,2,5
16,16,8,7,1
17,17,7,6,9
18,18,4,6,2
19,19,8,4,6
20,20,0,6,5
21,21,3,2,7
22,22,3,6,9
23,23,3,7,8
