,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,7,1,13,3,14,5
1,1,1,0,9,10,7,11,20
2,2,4,3,5,1,2,10,15
3,3,5,10,13,14,9,2,20
4,4,13,0,2,1,6,5,7
5,5,0,10,1,11,18,2,8
6,6,19,2,6,0,8,18,13
7,7,11,0,9,15,19,20,12
8,8,10,4,20,6,18,15,13
9,9,12,7,0,2,5,3,16
10,10,17,3,9,5,12,0,11
11,11,5,19,10,0,13,11,18
12,12,10,6,0,1,3,19,12
13,13,6,8,5,15,0,3,17
14,14,15,1,9,7,8,3,5
15,15,16,6,15,0,20,12,14
16,16,11,6,1,2,7,3,8
17,17,20,1,17,12,2,14,13
18,18,17,10,18,7,20,5,16
19,19,5,1,2,4,14,0,9
20,20,2,17,15,10,0,11,12
21,21,14,18,16,17,11,1,9
22,22,10,8,14,11,3,6,17
23,23,10,9,11,18,7,14,6
24,24,6,5,17,16,19,2,18
25,25,13,2,15,1,9,16,10
26,26,2,11,5,3,16,10,17
27,27,18,17,5,14,7,3,16
28,28,0,3,14,18,10,6,17
29,29,11,3,13,12,2,10,20
30,30,4,17,15,14,16,1,12
31,31,8,13,10,0,20,9,6
32,32,8,3,2,6,0,14,16
33,33,1,12,13,3,20,18,9
34,34,11,20,9,4,6,5,16
35,35,0,1,6,2,7,5,14
36,36,4,1,5,6,11,10,19
37,37,10,5,7,13,1,8,14
38,38,15,17,9,6,11,19,20
39,39,3,16,9,10,15,6,19
40,40,2,20,4,16,9,10,6
41,41,7,16,8,12,11,14,19
42,42,3,18,20,7,5,2,17
43,43,1,14,2,20,10,17,19
44,44,6,8,19,9,12,4,18
45,45,9,7,20,15,19,1,17
46,46,10,3,9,5,11,13,6
47,47,19,2,16,9,3,5,18
48,48,16,17,18,6,5,0,9
