,round,tube0,tube1,tube2
0,0,3,0,6
1,1,9,0,1
2,2,5,3,9
3,3,6,8,4
4,4,8,1,4
5,5,8,3,1
6,6,6,4,5
7,7,6,3,1
8,8,1,7,3
9,9,5,2,1
10,10,6,3,1
11,11,9,7,5
12,12,0,5,8
13,13,9,5,6
14,14,0,9,1
15,15,8,1,7
16,16,7,6,2
17,17,6,8,9
18,18,2,9,8
19,19,5,7,9
20,20,6,7,3
21,21,0,4,5
22,22,6,4,1
23,23,4,0,1
